,id,matchId,matchPeriod,minute,second,matchTimestamp,videoTimestamp,relatedEventId,shot,groundDuel,aerialDuel,infraction,carry,type.primary,type.secondary,location.x,location.y,team.id,team.name,team.formation,opponentTeam.id,opponentTeam.name,opponentTeam.formation,player.id,player.name,player.position,pass.accurate,pass.angle,pass.height,pass.length,pass.recipient.id,pass.recipient.name,pass.recipient.position,pass.endLocation.x,pass.endLocation.y,possession.id,possession.duration,possession.types,possession.eventsNumber,possession.eventIndex,possession.startLocation.x,possession.startLocation.y,possession.endLocation.x,possession.endLocation.y,possession.team.id,possession.team.name,possession.team.formation,possession.attack.withShot,possession.attack.withShotOnGoal,possession.attack.withGoal,possession.attack.flank,possession.attack.xg,pass,aerialDuel.opponent.id,aerialDuel.opponent.name,aerialDuel.opponent.position,aerialDuel.opponent.height,aerialDuel.firstTouch,aerialDuel.height,aerialDuel.relatedDuelId,possession.attack,carry.progression,carry.endLocation.x,carry.endLocation.y,groundDuel.opponent.id,groundDuel.opponent.name,groundDuel.opponent.position,groundDuel.duelType,groundDuel.keptPossession,groundDuel.progressedWithBall,groundDuel.stoppedProgress,groundDuel.recoveredPossession,groundDuel.takeOn,groundDuel.side,groundDuel.relatedDuelId,infraction.yellowCard,infraction.redCard,infraction.type,infraction.opponent.id,infraction.opponent.name,infraction.opponent.position,possession,infraction.opponent,shot.bodyPart,shot.isGoal,shot.onTarget,shot.goalZone,shot.xg,shot.postShotXg,shot.goalkeeperActionId,shot.goalkeeper.id,shot.goalkeeper.name,shot.goalkeeper
746,1798755972,5414284,1H,47,36,00:47:36.531,2858.531778,1798755971.0,,,,,,duel,"['loose_ball_duel', 'recovery', 'counterpressing_recovery']",38,50,10962,Northern Ireland,4-1-4-1,12046,Slovenia,4-4-2,289193,J. Thompson,LCMF,,,,,,,,,,1798755970.0,30.056341,['throw_in'],8.0,4.0,87.0,100.0,46.0,89.0,10962.0,Northern Ireland,4-1-4-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
747,1798755971,5414284,1H,47,39,00:47:39.375,2861.375285,1798755973.0,,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",35,60,10962,Northern Ireland,4-1-4-1,12046,Slovenia,4-4-2,7914,J. Evans,LCB,True,61.0,,23.0,408441.0,P. Smyth,RW,46.0,89.0,1798755970.0,30.056341,['throw_in'],8.0,5.0,87.0,100.0,46.0,89.0,10962.0,Northern Ireland,4-1-4-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
748,1798755667,5414284,1H,47,41,00:47:41.862,2863.862756,1798755670.0,,,,,,duel,"['defensive_duel', 'ground_duel', 'recovery']",54,11,12046,Slovenia,4-4-2,10962,Northern Ireland,4-1-4-1,85466,E. Janža,LB,,,,,,,,,,1798755970.0,30.056341,['throw_in'],8.0,6.0,87.0,100.0,46.0,89.0,10962.0,Northern Ireland,4-1-4-1,,,,,,,,,,,,,,,,,,408441.0,P. Smyth,RW,defensive_duel,,,True,True,False,right,1798755973.0,,,,,,,,,,,,,,,,,,
749,1798755973,5414284,1H,47,41,00:47:41.862,2863.862756,1798755974.0,,,,,,duel,"['dribble', 'ground_duel', 'loss', 'offensive_duel']",46,89,10962,Northern Ireland,4-1-4-1,12046,Slovenia,4-4-2,408441,P. Smyth,RW,,,,,,,,,,1798755970.0,30.056341,['throw_in'],8.0,7.0,87.0,100.0,46.0,89.0,10962.0,Northern Ireland,4-1-4-1,,,,,,,,,,,,,,,,,,85466.0,E. Janža,LB,dribble,True,False,,,False,left,1798755667.0,,,,,,,,,,,,,,,,,,
750,1798755670,5414284,1H,47,42,00:47:42.545,2864.545078,1798755975.0,,,,,,duel,"['dribble', 'ground_duel', 'offensive_duel']",49,6,12046,Slovenia,4-4-2,10962,Northern Ireland,4-1-4-1,85466,E. Janža,LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408441.0,P. Smyth,RW,dribble,False,False,,,False,right,1798755974.0,,,,,,,,,,,,,,,,,,
751,1798755974,5414284,1H,47,42,00:47:42.545,2864.545078,1798755975.0,,,,,,duel,"['defensive_duel', 'ground_duel']",51,94,10962,Northern Ireland,4-1-4-1,12046,Slovenia,4-4-2,408441,P. Smyth,RW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85466.0,E. Janža,LB,defensive_duel,,,True,False,False,left,1798755670.0,,,,,,,,,,,,,,,,,,
752,1798755672,5414284,1H,47,44,00:47:44.868,2866.868359,,,,,,,game_interruption,['ball_out'],56,0,12046,Slovenia,4-4-2,10962,Northern Ireland,4-1-4-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
753,1798755975,5414284,1H,47,57,00:47:57.356,2879.356357,1798755976.0,,,,,,throw_in,[],46,100,10962,Northern Ireland,4-1-4-1,12046,Slovenia,4-4-2,578843,T. Hume,RB,True,-126.0,,9.0,345849.0,B. Lyons,RCMF,41.0,89.0,1798755975.0,17.2409075,"['attack', 'throw_in']",9.0,0.0,46.0,100.0,92.0,14.0,10962.0,Northern Ireland,4-1-4-1,False,False,False,left,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
754,1798755976,5414284,1H,47,59,00:47:59.074,2881.074281,1798755977.0,,,,,,pass,"['forward_pass', 'short_or_medium_pass', 'under_pressure']",41,89,10962,Northern Ireland,4-1-4-1,12046,Slovenia,4-4-2,345849,B. Lyons,RCMF,True,39.0,,7.0,578843.0,T. Hume,RB,46.0,95.0,1798755975.0,17.2409075,"['attack', 'throw_in']",9.0,1.0,46.0,100.0,92.0,14.0,10962.0,Northern Ireland,4-1-4-1,False,False,False,left,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
755,1798755977,5414284,1H,48,1,00:48:01.058,2883.058951,1798755978.0,,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",46,95,10962,Northern Ireland,4-1-4-1,12046,Slovenia,4-4-2,578843,T. Hume,RB,True,-78.0,,34.0,289193.0,J. Thompson,LCMF,52.0,46.0,1798755975.0,17.2409075,"['attack', 'throw_in']",9.0,2.0,46.0,100.0,92.0,14.0,10962.0,Northern Ireland,4-1-4-1,False,False,False,left,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
756,1798755978,5414284,1H,48,4,00:48:04.035,2886.035965,1798755979.0,,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",52,46,10962,Northern Ireland,4-1-4-1,12046,Slovenia,4-4-2,289193,J. Thompson,LCMF,True,-67.0,,31.0,424246.0,J. Lewis,LB,64.0,5.0,1798755975.0,17.2409075,"['attack', 'throw_in']",9.0,3.0,46.0,100.0,92.0,14.0,10962.0,Northern Ireland,4-1-4-1,False,False,False,left,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
757,1798755979,5414284,1H,48,6,00:48:06.228,2888.228056,1798755980.0,,,,,,touch,"['progressive_run', 'carry']",64,5,10962,Northern Ireland,4-1-4-1,12046,Slovenia,4-4-2,424246,J. Lewis,LB,,,,,,,,,,1798755975.0,17.2409075,"['attack', 'throw_in']",9.0,4.0,46.0,100.0,92.0,14.0,10962.0,Northern Ireland,4-1-4-1,False,False,False,left,0.0,,,,,,,,,,20.48,91.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
758,1798755685,5414284,1H,48,12,00:48:12.168,2894.168589,1798755981.0,,,,,,duel,"['defensive_duel', 'ground_duel']",17,87,12046,Slovenia,4-4-2,10962,Northern Ireland,4-1-4-1,170618,P. Stojanović,RW,,,,,,,,,,1798755975.0,17.2409075,"['attack', 'throw_in']",9.0,5.0,46.0,100.0,92.0,14.0,10962.0,Northern Ireland,4-1-4-1,False,False,False,left,0.0,,,,,,,,,,,,,424246.0,J. Lewis,LB,defensive_duel,,,False,False,False,left,1798755980.0,,,,,,,,,,,,,,,,,,
759,1798755980,5414284,1H,48,12,00:48:12.168,2894.168589,1798755981.0,,,,,,duel,"['dribble', 'ground_duel', 'offensive_duel']",83,13,10962,Northern Ireland,4-1-4-1,12046,Slovenia,4-4-2,424246,J. Lewis,LB,,,,,,,,,,1798755975.0,17.2409075,"['attack', 'throw_in']",9.0,6.0,46.0,100.0,92.0,14.0,10962.0,Northern Ireland,4-1-4-1,False,False,False,left,0.0,,,,,,,,,,,,,170618.0,P. Stojanović,RW,dribble,True,True,,,False,right,1798755685.0,,,,,,,,,,,,,,,,,,
760,1798755981,5414284,1H,48,14,00:48:14.392,2896.3925,1798755982.0,,,,,,pass,"['cross', 'deep_completed_cross', 'lateral_pass', 'loss', 'pass_to_penalty_area', 'progressive_pass']",91,11,10962,Northern Ireland,4-1-4-1,12046,Slovenia,4-4-2,424246,J. Lewis,LB,True,86.0,high,29.0,62235.0,J. Magennis,CF,93.0,54.0,1798755975.0,17.2409075,"['attack', 'throw_in']",9.0,7.0,46.0,100.0,92.0,14.0,10962.0,Northern Ireland,4-1-4-1,False,False,False,left,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
761,1798755687,5414284,1H,48,14,00:48:14.802,2896.802029,1798755693.0,,,,,,interception,['recovery'],8,86,12046,Slovenia,4-4-2,10962,Northern Ireland,4-1-4-1,170618,P. Stojanović,RW,,,,,,,,,,1798755975.0,17.2409075,"['attack', 'throw_in']",9.0,8.0,46.0,100.0,92.0,14.0,10962.0,Northern Ireland,4-1-4-1,False,False,False,left,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
762,1798755693,5414284,1H,48,15,00:48:15.884,2897.884488,1798755695.0,,,,,,duel,['loose_ball_duel'],7,46,12046,Slovenia,4-4-2,10962,Northern Ireland,4-1-4-1,512313,J. Bijol,LCB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
763,1798755982,5414284,1H,48,15,00:48:15.884,2897.884488,1798755695.0,,,,,,duel,['loose_ball_duel'],93,54,10962,Northern Ireland,4-1-4-1,12046,Slovenia,4-4-2,62235,J. Magennis,CF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
764,1798755695,5414284,1H,48,16,00:48:16.396,2898.396847,1798755982.0,,,,,,goalkeeper_exit,[],5,52,12046,Slovenia,4-4-2,10962,Northern Ireland,4-1-4-1,70273,J. Oblak,GK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
765,1798755697,5414284,1H,48,17,00:48:17.053,2899.05351,,,,,,,duel,['aerial_duel'],4,53,12046,Slovenia,4-4-2,10962,Northern Ireland,4-1-4-1,70273,J. Oblak,GK,,,,,,,,,,,,,,,,,,,,,,,,,,,,62235.0,J. Magennis,CF,188.0,True,188.0,1798755983.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
766,1798755983,5414284,1H,48,17,00:48:17.053,2899.05351,,,,,,,duel,['aerial_duel'],96,47,10962,Northern Ireland,4-1-4-1,12046,Slovenia,4-4-2,62235,J. Magennis,CF,,,,,,,,,,,,,,,,,,,,,,,,,,,,70273.0,J. Oblak,GK,188.0,False,188.0,1798755697.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
767,1798755706,5414284,2H,45,9,00:45:09.977,2924.977111,1798755713.0,,,,,,pass,"['back_pass', 'short_or_medium_pass']",49,49,12046,Slovenia,4-4-2,10962,Northern Ireland,4-1-4-1,345819,T. Elšnik,LCMF,True,165.0,,16.0,85327.0,M. Blažič,RCB,34.0,55.0,1798755706.0,12.5397085,[],9.0,0.0,49.0,49.0,65.0,0.0,12046.0,Slovenia,4-4-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
768,1798755713,5414284,2H,45,12,00:45:12.964,2927.964841,1798755716.0,,,,,,pass,"['forward_pass', 'long_pass', 'pass_to_final_third', 'progressive_pass']",34,55,12046,Slovenia,4-4-2,10962,Northern Ireland,4-1-4-1,85327,M. Blažič,RCB,True,-38.0,high,44.0,590472.0,B. Šeško,SS,67.0,14.0,1798755706.0,12.5397085,[],9.0,1.0,49.0,49.0,65.0,0.0,12046.0,Slovenia,4-4-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
769,1798754597,5414284,2H,45,15,00:45:15.985,2930.985052,1798754598.0,,,,,,duel,"['aerial_duel', 'recovery']",33,86,10962,Northern Ireland,4-1-4-1,12046,Slovenia,4-4-2,7914,J. Evans,LCB,,,,,,,,,,1798755706.0,12.5397085,[],9.0,2.0,49.0,49.0,65.0,0.0,12046.0,Slovenia,4-4-2,,,,,,,590472.0,B. Šeško,SS,194.0,True,188.0,1798755716.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770,1798755716,5414284,2H,45,15,00:45:15.985,2930.985052,1798755718.0,,,,,,duel,"['aerial_duel', 'loss']",67,14,12046,Slovenia,4-4-2,10962,Northern Ireland,4-1-4-1,590472,B. Šeško,SS,,,,,,,,,,1798755706.0,12.5397085,[],9.0,3.0,49.0,49.0,65.0,0.0,12046.0,Slovenia,4-4-2,,,,,,,7914.0,J. Evans,LCB,188.0,False,194.0,1798754597.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
771,1798754598,5414284,2H,45,18,00:45:18.272,2933.272015,1798755721.0,,,,,,duel,"['aerial_duel', 'loss']",27,87,10962,Northern Ireland,4-1-4-1,12046,Slovenia,4-4-2,578843,T. Hume,RB,,,,,,,,,,1798755706.0,12.5397085,[],9.0,4.0,49.0,49.0,65.0,0.0,12046.0,Slovenia,4-4-2,,,,,,,345821.0,J. Mlakar,LW,183.0,True,180.0,1798755718.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
772,1798755718,5414284,2H,45,18,00:45:18.272,2933.272015,1798755721.0,,,,,,duel,['aerial_duel'],73,13,12046,Slovenia,4-4-2,10962,Northern Ireland,4-1-4-1,345821,J. Mlakar,LW,,,,,,,,,,1798755706.0,12.5397085,[],9.0,5.0,49.0,49.0,65.0,0.0,12046.0,Slovenia,4-4-2,,,,,,,578843.0,T. Hume,RB,180.0,False,183.0,1798754598.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
773,1798755721,5414284,2H,45,20,00:45:20.710,2935.710505,1798755722.0,,,,,,pass,"['head_pass', 'lateral_pass', 'recovery', 'counterpressing_recovery', 'short_or_medium_pass']",51,22,12046,Slovenia,4-4-2,10962,Northern Ireland,4-1-4-1,512313,J. Bijol,LCB,True,-63.0,high,14.0,85466.0,E. Janža,LB,57.0,4.0,1798755706.0,12.5397085,[],9.0,6.0,49.0,49.0,65.0,0.0,12046.0,Slovenia,4-4-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
774,1798755722,5414284,2H,45,21,00:45:21.691,2936.691001,1798754599.0,,,,,,pass,"['forward_pass', 'short_or_medium_pass', 'under_pressure']",57,4,12046,Slovenia,4-4-2,10962,Northern Ireland,4-1-4-1,85466,E. Janža,LB,False,-21.0,,9.0,0.0,,,65.0,0.0,1798755706.0,12.5397085,[],9.0,7.0,49.0,49.0,65.0,0.0,12046.0,Slovenia,4-4-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
775,1798754599,5414284,2H,45,23,00:45:23.342,2938.342638,,,,,,,game_interruption,['ball_out'],35,100,10962,Northern Ireland,4-1-4-1,12046,Slovenia,4-4-2,0,,,,,,,,,,,,1798755706.0,12.5397085,[],9.0,8.0,49.0,49.0,65.0,0.0,12046.0,Slovenia,4-4-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
776,1798754600,5414284,2H,45,42,00:45:42.222,2957.222522,1798754601.0,,,,,,throw_in,[],39,100,10962,Northern Ireland,4-1-4-1,12046,Slovenia,4-4-2,578843,T. Hume,RB,True,-9.0,,19.0,408441.0,P. Smyth,RW,57.0,96.0,1798754600.0,7.029269,['throw_in'],7.0,0.0,39.0,100.0,75.0,96.0,10962.0,Northern Ireland,4-1-4-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777,1798754601,5414284,2H,45,43,00:45:43.257,2958.257342,1798756649.0,,,,,,duel,"['ground_duel', 'offensive_duel', 'carry']",57,96,10962,Northern Ireland,4-1-4-1,12046,Slovenia,4-4-2,408441,P. Smyth,RW,,,,,,,,,,1798754600.0,7.029269,['throw_in'],7.0,1.0,39.0,100.0,75.0,96.0,10962.0,Northern Ireland,4-1-4-1,,,,,,,,,,,,,,,-7.316,47.0,91.0,85466.0,E. Janža,LB,offensive_duel,True,False,,,False,,1798755724.0,,,,,,,,,,,,,,,,,,
778,1798755724,5414284,2H,45,43,00:45:43.257,2958.257342,1798755728.0,,,,,,duel,"['defensive_duel', 'ground_duel']",43,4,12046,Slovenia,4-4-2,10962,Northern Ireland,4-1-4-1,85466,E. Janža,LB,,,,,,,,,,1798754600.0,7.029269,['throw_in'],7.0,2.0,39.0,100.0,75.0,96.0,10962.0,Northern Ireland,4-1-4-1,,,,,,,,,,,,,,,,,,408441.0,P. Smyth,RW,defensive_duel,,,True,False,False,,1798754601.0,,,,,,,,,,,,,,,,,,
779,1798755728,5414284,2H,45,45,00:45:45.096,2960.096874,1798754602.0,,,,,,duel,"['defensive_duel', 'ground_duel']",53,8,12046,Slovenia,4-4-2,10962,Northern Ireland,4-1-4-1,345821,J. Mlakar,LW,,,,,,,,,,1798754600.0,7.029269,['throw_in'],7.0,3.0,39.0,100.0,75.0,96.0,10962.0,Northern Ireland,4-1-4-1,,,,,,,,,,,,,,,,,,0.0,,,defensive_duel,,,True,False,False,,1798756649.0,,,,,,,,,,,,,,,,,,
780,1798756649,5414284,2H,45,45,00:45:45.096,2960.096874,1798754602.0,,,,,,duel,"['ground_duel', 'offensive_duel']",47,92,10962,Northern Ireland,4-1-4-1,12046,Slovenia,4-4-2,0,,,,,,,,,,,,1798754600.0,7.029269,['throw_in'],7.0,4.0,39.0,100.0,75.0,96.0,10962.0,Northern Ireland,4-1-4-1,,,,,,,,,,,,,,,,,,345821.0,J. Mlakar,LW,offensive_duel,True,False,,,False,,1798755728.0,,,,,,,,,,,,,,,,,,
781,1798754602,5414284,2H,45,45,00:45:45.702,2960.702288,1798754603.0,,,,,,pass,"['back_pass', 'short_or_medium_pass']",47,91,10962,Northern Ireland,4-1-4-1,12046,Slovenia,4-4-2,408441,P. Smyth,RW,True,153.0,,7.0,578843.0,T. Hume,RB,41.0,95.0,1798754600.0,7.029269,['throw_in'],7.0,5.0,39.0,100.0,75.0,96.0,10962.0,Northern Ireland,4-1-4-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
782,1798754603,5414284,2H,45,47,00:45:47.111,2962.111351,1798755732.0,,,,,,pass,"['forward_pass', 'long_pass', 'loss', 'pass_to_final_third']",41,95,10962,Northern Ireland,4-1-4-1,12046,Slovenia,4-4-2,578843,T. Hume,RB,False,0.0,high,36.0,512313.0,J. Bijol,LCB,75.0,96.0,1798754600.0,7.029269,['throw_in'],7.0,6.0,39.0,100.0,75.0,96.0,10962.0,Northern Ireland,4-1-4-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
783,1798755732,5414284,2H,45,50,00:45:50.242,2965.242792,1798754604.0,,,,,,interception,[],25,4,12046,Slovenia,4-4-2,10962,Northern Ireland,4-1-4-1,512313,J. Bijol,LCB,,,,,,,,,,1798755732.0,1.019545,[],2.0,0.0,25.0,4.0,26.0,0.0,12046.0,Slovenia,4-4-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
784,1798754604,5414284,2H,45,52,00:45:52.281,2967.281882,,,,,,,game_interruption,['ball_out'],74,100,10962,Northern Ireland,4-1-4-1,12046,Slovenia,4-4-2,0,,,,,,,,,,,,1798755732.0,1.019545,[],2.0,1.0,25.0,4.0,26.0,0.0,12046.0,Slovenia,4-4-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
785,1798754605,5414284,2H,46,17,00:46:17.222,2992.222382,1798754606.0,,,,,,throw_in,[],82,100,10962,Northern Ireland,4-1-4-1,12046,Slovenia,4-4-2,408441,P. Smyth,RW,True,-57.0,,27.0,7914.0,J. Evans,LCB,96.0,66.0,1798754605.0,1.743928,"['attack', 'throw_in']",3.0,0.0,82.0,100.0,96.0,66.0,10962.0,Northern Ireland,4-1-4-1,False,False,False,right,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
786,1798754606,5414284,2H,46,18,00:46:18.966,2993.96631,1798754607.0,,,,,,duel,['loose_ball_duel'],96,66,10962,Northern Ireland,4-1-4-1,12046,Slovenia,4-4-2,7914,J. Evans,LCB,,,,,,,,,,1798754605.0,1.743928,"['attack', 'throw_in']",3.0,1.0,82.0,100.0,96.0,66.0,10962.0,Northern Ireland,4-1-4-1,False,False,False,right,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
787,1798755740,5414284,2H,46,18,00:46:18.966,2993.96631,1798754607.0,,,,,,duel,"['foul_suffered', 'loose_ball_duel', 'recovery', 'counterpressing_recovery']",4,34,12046,Slovenia,4-4-2,10962,Northern Ireland,4-1-4-1,85466,E. Janža,LB,,,,,,,,,,1798754605.0,1.743928,"['attack', 'throw_in']",3.0,2.0,82.0,100.0,96.0,66.0,10962.0,Northern Ireland,4-1-4-1,False,False,False,right,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
788,1798754607,5414284,2H,46,21,00:46:21.116,2996.116506,1798755740.0,,,,,,infraction,['foul'],95,66,10962,Northern Ireland,4-1-4-1,12046,Slovenia,4-4-2,7914,J. Evans,LCB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,regular_foul,85466.0,E. Janža,LB,,,,,,,,,,,,
789,1798755745,5414284,2H,46,38,00:46:38.253,3013.253933,1798755746.0,,,,,,free_kick,[],7,37,12046,Slovenia,4-4-2,10962,Northern Ireland,4-1-4-1,70273,J. Oblak,GK,True,75.0,,22.0,85327.0,M. Blažič,RCB,12.0,69.0,1798755745.0,17.393504,"['set_piece_attack', 'free_kick']",6.0,0.0,7.0,37.0,55.0,94.0,12046.0,Slovenia,4-4-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
790,1798755746,5414284,2H,46,41,00:46:41.262,3016.262333,1798755748.0,,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",12,69,12046,Slovenia,4-4-2,10962,Northern Ireland,4-1-4-1,85327,M. Blažič,RCB,True,-90.0,,26.0,512313.0,J. Bijol,LCB,12.0,31.0,1798755745.0,17.393504,"['set_piece_attack', 'free_kick']",6.0,1.0,7.0,37.0,55.0,94.0,12046.0,Slovenia,4-4-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
791,1798755748,5414284,2H,46,46,00:46:46.550,3021.550422,1798755749.0,,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",12,31,12046,Slovenia,4-4-2,10962,Northern Ireland,4-1-4-1,512313,J. Bijol,LCB,True,88.0,,25.0,85327.0,M. Blažič,RCB,13.0,68.0,1798755745.0,17.393504,"['set_piece_attack', 'free_kick']",6.0,2.0,7.0,37.0,55.0,94.0,12046.0,Slovenia,4-4-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
792,1798755749,5414284,2H,46,48,00:46:48.554,3023.554287,1798755750.0,,,,,,touch,['carry'],13,68,12046,Slovenia,4-4-2,10962,Northern Ireland,4-1-4-1,85327,M. Blažič,RCB,,,,,,,,,,1798755745.0,17.393504,"['set_piece_attack', 'free_kick']",6.0,3.0,7.0,37.0,55.0,94.0,12046.0,Slovenia,4-4-2,,,,,,,,,,,,,,,10.43,24.0,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
793,1798755750,5414284,2H,46,50,00:46:50.469,3025.469648,1798755751.0,,,,,,pass,"['forward_pass', 'progressive_pass', 'short_or_medium_pass']",24,76,12046,Slovenia,4-4-2,10962,Northern Ireland,4-1-4-1,85327,M. Blažič,RCB,True,18.0,,42.0,505514.0,Ž. Karničnik,RB,62.0,95.0,1798755745.0,17.393504,"['set_piece_attack', 'free_kick']",6.0,4.0,7.0,37.0,55.0,94.0,12046.0,Slovenia,4-4-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
794,1798755751,5414284,2H,46,53,00:46:53.776,3028.776609,1798754609.0,,,,,,touch,['carry'],62,95,12046,Slovenia,4-4-2,10962,Northern Ireland,4-1-4-1,505514,Ž. Karničnik,RB,,,,,,,,,,1798755745.0,17.393504,"['set_piece_attack', 'free_kick']",6.0,5.0,7.0,37.0,55.0,94.0,12046.0,Slovenia,4-4-2,,,,,,,,,,,,,,,-3.867,54.0,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
795,1798754609,5414284,2H,46,55,00:46:55.942,3030.942502,1798754610.0,,,,,,pass,"['recovery', 'short_or_medium_pass']",45,6,10962,Northern Ireland,4-1-4-1,12046,Slovenia,4-4-2,590562,D. Taylor,LW,True,76.0,,8.0,289193.0,J. Thompson,LCMF,47.0,18.0,1798754609.0,10.8521485,[],8.0,0.0,45.0,6.0,28.0,34.0,10962.0,Northern Ireland,4-1-4-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
796,1798754610,5414284,2H,46,57,00:46:57.059,3032.059832,1798754611.0,,,,,,pass,"['back_pass', 'short_or_medium_pass', 'under_pressure']",47,18,10962,Northern Ireland,4-1-4-1,12046,Slovenia,4-4-2,289193,J. Thompson,LCMF,True,-139.0,,11.0,424246.0,J. Lewis,LB,39.0,8.0,1798754609.0,10.8521485,[],8.0,1.0,45.0,6.0,28.0,34.0,10962.0,Northern Ireland,4-1-4-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
797,1798754611,5414284,2H,46,58,00:46:58.228,3033.228194,1798754612.0,,,,,,pass,"['back_pass', 'short_or_medium_pass']",39,8,10962,Northern Ireland,4-1-4-1,12046,Slovenia,4-4-2,424246,J. Lewis,LB,True,159.0,,13.0,7914.0,J. Evans,LCB,27.0,15.0,1798754609.0,10.8521485,[],8.0,2.0,45.0,6.0,28.0,34.0,10962.0,Northern Ireland,4-1-4-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
798,1798754612,5414284,2H,47,3,00:47:03.120,3038.120852,1798755755.0,,,,,,pass,"['forward_pass', 'long_pass', 'loss', 'progressive_pass']",27,15,10962,Northern Ireland,4-1-4-1,12046,Slovenia,4-4-2,7914,J. Evans,LCB,False,14.0,high,16.0,399609.0,A. Čerin,RCMF,42.0,20.0,1798754609.0,10.8521485,[],8.0,3.0,45.0,6.0,28.0,34.0,10962.0,Northern Ireland,4-1-4-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
