,id,matchId,matchPeriod,minute,second,matchTimestamp,videoTimestamp,relatedEventId,shot,groundDuel,aerialDuel,infraction,carry,type.primary,type.secondary,location.x,location.y,team.id,team.name,team.formation,opponentTeam.id,opponentTeam.name,opponentTeam.formation,player.id,player.name,player.position,pass.accurate,pass.angle,pass.height,pass.length,pass.recipient.id,pass.recipient.name,pass.recipient.position,pass.endLocation.x,pass.endLocation.y,possession.id,possession.duration,possession.types,possession.eventsNumber,possession.eventIndex,possession.startLocation.x,possession.startLocation.y,possession.endLocation.x,possession.endLocation.y,possession.team.id,possession.team.name,possession.team.formation,possession.attack.withShot,possession.attack.withShotOnGoal,possession.attack.withGoal,possession.attack.flank,possession.attack.xg,pass,carry.progression,carry.endLocation.x,carry.endLocation.y,groundDuel.opponent.id,groundDuel.opponent.name,groundDuel.opponent.position,groundDuel.duelType,groundDuel.keptPossession,groundDuel.progressedWithBall,groundDuel.stoppedProgress,groundDuel.recoveredPossession,groundDuel.takeOn,groundDuel.side,groundDuel.relatedDuelId,possession.attack,aerialDuel.opponent.id,aerialDuel.opponent.name,aerialDuel.opponent.position,aerialDuel.opponent.height,aerialDuel.firstTouch,aerialDuel.height,aerialDuel.relatedDuelId,possession,shot.bodyPart,shot.isGoal,shot.onTarget,shot.goalZone,shot.xg,shot.postShotXg,shot.goalkeeperActionId,shot.goalkeeper,infraction.yellowCard,infraction.redCard,infraction.type,infraction.opponent.id,infraction.opponent.name,infraction.opponent.position,shot.goalkeeper.id,shot.goalkeeper.name,infraction.opponent
450,1845096349,5414324,1H,22,12,00:22:12.872,1333.872854,1845096351.0,,,,,,throw_in,[],39,100,11049,Kazakhstan,5-3-2,12046,Slovenia,4-4-2,334857,M. Bystrov,RB5,True,-113.0,,13.0,106518.0,S. Maliy,RCB3,34.0,82.0,1845096349.0,4.266778,['throw_in'],2.0,0.0,39.0,100.0,73.0,69.0,11049.0,Kazakhstan,5-3-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,1845096351,5414324,1H,22,15,00:22:15.650,1336.650093,1845096454.0,,,,,,pass,"['forward_pass', 'long_pass', 'loss', 'pass_to_final_third']",34,82,11049,Kazakhstan,5-3-2,12046,Slovenia,4-4-2,106518,S. Maliy,RCB3,False,-12.0,high,42.0,512313.0,J. Bijol,LCB,73.0,69.0,1845096349.0,4.266778,['throw_in'],2.0,1.0,39.0,100.0,73.0,69.0,11049.0,Kazakhstan,5-3-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,1845096454,5414324,1H,22,18,00:22:18.629,1339.629171,1845096456.0,,,,,,pass,"['head_pass', 'lateral_pass', 'recovery', 'short_or_medium_pass']",27,31,12046,Slovenia,4-4-2,11049,Kazakhstan,5-3-2,512313,J. Bijol,LCB,True,-70.0,high,15.0,85466.0,E. Janža,LB,31.0,10.0,1845096454.0,3.204884,[],3.0,0.0,27.0,31.0,52.0,0.0,12046.0,Slovenia,4-4-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,1845096456,5414324,1H,22,19,00:22:19.758,1340.75831,1845096354.0,,,,,,pass,"['forward_pass', 'long_pass']",31,10,12046,Slovenia,4-4-2,11049,Kazakhstan,5-3-2,85466,E. Janža,LB,False,-18.0,high,23.0,0.0,,,52.0,0.0,1845096454.0,3.204884,[],3.0,1.0,27.0,31.0,52.0,0.0,12046.0,Slovenia,4-4-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,1845096354,5414324,1H,22,23,00:22:23.909,1344.9098,,,,,,,game_interruption,['ball_out'],48,100,11049,Kazakhstan,5-3-2,12046,Slovenia,4-4-2,0,,,,,,,,,,,,1845096454.0,3.204884,[],3.0,2.0,27.0,31.0,52.0,0.0,12046.0,Slovenia,4-4-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,1845096357,5414324,1H,22,32,00:22:32.471,1353.471174,1845096358.0,,,,,,throw_in,[],57,100,11049,Kazakhstan,5-3-2,12046,Slovenia,4-4-2,334857,M. Bystrov,RB5,True,-138.0,,24.0,80924.0,A. Beisebekov,DMF,40.0,77.0,1845096357.0,2.4138835,['throw_in'],2.0,0.0,57.0,100.0,43.0,69.0,11049.0,Kazakhstan,5-3-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,1845096358,5414324,1H,22,34,00:22:34.395,1355.395497,1845096459.0,,,,,,pass,"['loss', 'progressive_pass', 'short_or_medium_pass', 'under_pressure']",40,77,11049,Kazakhstan,5-3-2,12046,Slovenia,4-4-2,80924,A. Beisebekov,DMF,False,-59.0,,6.0,590472.0,B. Šeško,CF,43.0,69.0,1845096357.0,2.4138835,['throw_in'],2.0,1.0,57.0,100.0,43.0,69.0,11049.0,Kazakhstan,5-3-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,1845096459,5414324,1H,22,35,00:22:35.374,1356.374618,1845096462.0,,,,,,pass,"['forward_pass', 'pass_to_final_third', 'recovery', 'counterpressing_recovery', 'short_or_medium_pass', 'shot_assist']",57,31,12046,Slovenia,4-4-2,11049,Kazakhstan,5-3-2,590472,B. Šeško,CF,True,-15.0,,12.0,85647.0,A. Šporar,SS,68.0,27.0,1845096459.0,3.3043295,"['counterattack', 'attack']",3.0,0.0,57.0,31.0,77.0,49.0,12046.0,Slovenia,4-4-2,True,False,False,left,0.0217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,1845096462,5414324,1H,22,36,00:22:36.443,1357.44317,1845096463.0,,,,,,acceleration,"['progressive_run', 'carry']",68,27,12046,Slovenia,4-4-2,11049,Kazakhstan,5-3-2,85647,A. Šporar,SS,,,,,,,,,,1845096459.0,3.3043295,"['counterattack', 'attack']",3.0,1.0,57.0,31.0,77.0,49.0,12046.0,Slovenia,4-4-2,True,False,False,left,0.0217,,12.9,77.0,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,1845096463,5414324,1H,22,39,00:22:39.992,1360.992455,,,,,,,shot,['shot_after_throw_in'],77,49,12046,Slovenia,4-4-2,11049,Kazakhstan,5-3-2,85647,A. Šporar,SS,,,,,,,,,,1845096459.0,3.3043295,"['counterattack', 'attack']",3.0,2.0,57.0,31.0,77.0,49.0,12046.0,Slovenia,4-4-2,True,False,False,left,0.0217,,,,,,,,,,,,,,,,,,,,,,,,,right_foot,False,False,bc,0.02168,,,,,,,,,,,,
460,1845096368,5414324,1H,22,41,00:22:41.715,1362.715498,1845096370.0,,,,,,interception,['shot_block'],20,55,11049,Kazakhstan,5-3-2,12046,Slovenia,4-4-2,106518,S. Maliy,RCB3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,1845096370,5414324,1H,22,47,00:22:47.467,1368.46789,,,,,,,game_interruption,['ball_out'],0,19,11049,Kazakhstan,5-3-2,12046,Slovenia,4-4-2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,1845096466,5414324,1H,23,15,00:23:15.729,1396.729115,1845096467.0,,,,,,corner,['shot_assist'],100,100,12046,Slovenia,4-4-2,11049,Kazakhstan,5-3-2,399609,A. Čerin,RCMF,True,-109.0,high,30.0,345821.0,J. Mlakar,LW,90.0,58.0,1845096466.0,1.9063815,"['corner', 'set_piece_attack', 'attack']",4.0,0.0,100.0,100.0,89.0,58.0,12046.0,Slovenia,4-4-2,True,False,False,right,0.051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,1845096467,5414324,1H,23,17,00:23:17.117,1398.117469,1845096468.0,,,,,,duel,['aerial_duel'],90,58,12046,Slovenia,4-4-2,11049,Kazakhstan,5-3-2,345821,J. Mlakar,LW,,,,,,,,,,1845096466.0,1.9063815,"['corner', 'set_piece_attack', 'attack']",4.0,1.0,100.0,100.0,89.0,58.0,12046.0,Slovenia,4-4-2,True,False,False,right,0.051,,,,,,,,,,,,,,,,,476139.0,N. Alip,LCB3,188.0,True,183.0,1845096374.0,,,,,,,,,,,,,,,,,,
464,1845096374,5414324,1H,23,17,00:23:17.158,1398.158891,1845096468.0,,,,,,duel,['aerial_duel'],10,42,11049,Kazakhstan,5-3-2,12046,Slovenia,4-4-2,476139,N. Alip,LCB3,,,,,,,,,,1845096466.0,1.9063815,"['corner', 'set_piece_attack', 'attack']",4.0,2.0,100.0,100.0,89.0,58.0,12046.0,Slovenia,4-4-2,True,False,False,right,0.051,,,,,,,,,,,,,,,,,345821.0,J. Mlakar,LW,183.0,False,188.0,1845096467.0,,,,,,,,,,,,,,,,,,
465,1845096468,5414324,1H,23,18,00:23:18.112,1399.112102,,,,,,,shot,"['head_shot', 'opportunity', 'shot_after_corner', 'touch_in_box']",89,58,12046,Slovenia,4-4-2,11049,Kazakhstan,5-3-2,345821,J. Mlakar,LW,,,,,,,,,,1845096466.0,1.9063815,"['corner', 'set_piece_attack', 'attack']",4.0,3.0,100.0,100.0,89.0,58.0,12046.0,Slovenia,4-4-2,True,False,False,right,0.051,,,,,,,,,,,,,,,,,,,,,,,,,head_or_other,False,False,otr,0.05103,,,,,,,,,,,,
466,1845096375,5414324,1H,23,21,00:23:21.124,1402.124599,,,,,,,game_interruption,['ball_out'],0,49,11049,Kazakhstan,5-3-2,12046,Slovenia,4-4-2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,1845096377,5414324,1H,23,35,00:23:35.083,1416.083119,1845096472.0,,,,,,goal_kick,['loss'],0,44,11049,Kazakhstan,5-3-2,12046,Slovenia,4-4-2,80395,I. Shatskiy,GK,False,-12.0,,43.0,345819.0,T. Elšnik,LCMF,45.0,31.0,1845096377.0,3.9533745,"['set_piece_attack', 'free_kick']",1.0,0.0,0.0,44.0,45.0,31.0,11049.0,Kazakhstan,5-3-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,1845096472,5414324,1H,23,42,00:23:42.989,1423.989868,1845096473.0,,,,,,pass,"['back_pass', 'recovery', 'short_or_medium_pass']",55,69,12046,Slovenia,4-4-2,11049,Kazakhstan,5-3-2,345819,T. Elšnik,LCMF,True,-150.0,,16.0,512313.0,J. Bijol,LCB,42.0,58.0,1845096472.0,46.368,"['attack', 'transition_medium']",19.0,0.0,55.0,69.0,74.0,68.0,12046.0,Slovenia,4-4-2,False,False,False,center,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,1845096473,5414324,1H,23,46,00:23:46.393,1427.393337,1845096474.0,,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",42,58,12046,Slovenia,4-4-2,11049,Kazakhstan,5-3-2,512313,J. Bijol,LCB,True,76.0,,16.0,85327.0,M. Blažič,RCB,46.0,81.0,1845096472.0,46.368,"['attack', 'transition_medium']",19.0,1.0,55.0,69.0,74.0,68.0,12046.0,Slovenia,4-4-2,False,False,False,center,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,1845096474,5414324,1H,23,47,00:23:47.817,1428.817139,1845096476.0,,,,,,pass,"['forward_pass', 'short_or_medium_pass']",46,81,12046,Slovenia,4-4-2,11049,Kazakhstan,5-3-2,85327,M. Blažič,RCB,True,40.0,,15.0,505514.0,Ž. Karničnik,RB,57.0,95.0,1845096472.0,46.368,"['attack', 'transition_medium']",19.0,2.0,55.0,69.0,74.0,68.0,12046.0,Slovenia,4-4-2,False,False,False,center,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,1845096476,5414324,1H,23,49,00:23:49.166,1430.166407,1845096478.0,,,,,,touch,"['progressive_run', 'carry']",57,95,12046,Slovenia,4-4-2,11049,Kazakhstan,5-3-2,505514,Ž. Karničnik,RB,,,,,,,,,,1845096472.0,46.368,"['attack', 'transition_medium']",19.0,3.0,55.0,69.0,74.0,68.0,12046.0,Slovenia,4-4-2,False,False,False,center,0.0,,14.95,72.0,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,1845096478,5414324,1H,23,52,00:23:52.105,1433.105477,1845096379.0,,,,,,pass,"['loss', 'short_or_medium_pass']",72,89,12046,Slovenia,4-4-2,11049,Kazakhstan,5-3-2,505514,Ž. Karničnik,RB,False,124.0,,4.0,476139.0,N. Alip,LCB3,70.0,94.0,1845096472.0,46.368,"['attack', 'transition_medium']",19.0,4.0,55.0,69.0,74.0,68.0,12046.0,Slovenia,4-4-2,False,False,False,center,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,1845096379,5414324,1H,23,52,00:23:52.156,1433.156215,1845096479.0,,,,,,interception,"['loss', 'recovery']",30,6,11049,Kazakhstan,5-3-2,12046,Slovenia,4-4-2,476139,N. Alip,LCB3,,,,,,,,,,1845096472.0,46.368,"['attack', 'transition_medium']",19.0,5.0,55.0,69.0,74.0,68.0,12046.0,Slovenia,4-4-2,False,False,False,center,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,1845096479,5414324,1H,23,56,00:23:56.110,1437.1102,1845096480.0,,,,,,pass,"['lateral_pass', 'recovery', 'counterpressing_recovery', 'short_or_medium_pass']",66,90,12046,Slovenia,4-4-2,11049,Kazakhstan,5-3-2,170618,P. Stojanović,RW,True,-112.0,,32.0,512313.0,J. Bijol,LCB,54.0,46.0,1845096472.0,46.368,"['attack', 'transition_medium']",19.0,6.0,55.0,69.0,74.0,68.0,12046.0,Slovenia,4-4-2,False,False,False,center,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,1845096480,5414324,1H,24,0,00:24:00.992,1441.992545,1845096481.0,,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",54,46,12046,Slovenia,4-4-2,11049,Kazakhstan,5-3-2,512313,J. Bijol,LCB,True,-69.0,,17.0,345819.0,T. Elšnik,LCMF,60.0,22.0,1845096472.0,46.368,"['attack', 'transition_medium']",19.0,7.0,55.0,69.0,74.0,68.0,12046.0,Slovenia,4-4-2,False,False,False,center,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,1845096481,5414324,1H,24,3,00:24:03.662,1444.662437,1845096483.0,,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",60,22,12046,Slovenia,4-4-2,11049,Kazakhstan,5-3-2,345819,T. Elšnik,LCMF,True,129.0,,22.0,512313.0,J. Bijol,LCB,47.0,47.0,1845096472.0,46.368,"['attack', 'transition_medium']",19.0,8.0,55.0,69.0,74.0,68.0,12046.0,Slovenia,4-4-2,False,False,False,center,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,1845096483,5414324,1H,24,6,00:24:06.429,1447.429545,1845096484.0,,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",47,47,12046,Slovenia,4-4-2,11049,Kazakhstan,5-3-2,512313,J. Bijol,LCB,True,62.0,,29.0,85327.0,M. Blažič,RCB,60.0,85.0,1845096472.0,46.368,"['attack', 'transition_medium']",19.0,9.0,55.0,69.0,74.0,68.0,12046.0,Slovenia,4-4-2,False,False,False,center,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,1845096484,5414324,1H,24,9,00:24:09.836,1450.836974,1845096486.0,,,,,,pass,"['forward_pass', 'pass_to_final_third', 'progressive_pass', 'short_or_medium_pass']",60,85,12046,Slovenia,4-4-2,11049,Kazakhstan,5-3-2,85327,M. Blažič,RCB,True,-9.0,,12.0,170618.0,P. Stojanović,RW,71.0,82.0,1845096472.0,46.368,"['attack', 'transition_medium']",19.0,10.0,55.0,69.0,74.0,68.0,12046.0,Slovenia,4-4-2,False,False,False,center,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,1845096486,5414324,1H,24,10,00:24:10.617,1451.61711,1845096487.0,,,,,,pass,"['back_pass', 'long_pass']",71,82,12046,Slovenia,4-4-2,11049,Kazakhstan,5-3-2,170618,P. Stojanović,RW,True,-160.0,high,14.0,399609.0,A. Čerin,RCMF,58.0,75.0,1845096472.0,46.368,"['attack', 'transition_medium']",19.0,11.0,55.0,69.0,74.0,68.0,12046.0,Slovenia,4-4-2,False,False,False,center,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,1845096487,5414324,1H,24,12,00:24:12.124,1453.124644,1845096384.0,,,,,,pass,"['head_pass', 'loss', 'short_or_medium_pass']",58,75,12046,Slovenia,4-4-2,11049,Kazakhstan,5-3-2,399609,A. Čerin,RCMF,False,104.0,high,12.0,352114.0,R. Orazov,CF,55.0,92.0,1845096472.0,46.368,"['attack', 'transition_medium']",19.0,12.0,55.0,69.0,74.0,68.0,12046.0,Slovenia,4-4-2,False,False,False,center,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,1845096384,5414324,1H,24,14,00:24:14.226,1455.226602,1845096491.0,,,,,,interception,"['forward_pass', 'long_pass', 'loss', 'pass', 'pass_to_final_third']",45,8,11049,Kazakhstan,5-3-2,12046,Slovenia,4-4-2,352114,R. Orazov,CF,False,4.0,high,32.0,85327.0,M. Blažič,RCB,75.0,10.0,1845096472.0,46.368,"['attack', 'transition_medium']",19.0,13.0,55.0,69.0,74.0,68.0,12046.0,Slovenia,4-4-2,False,False,False,center,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,1845096491,5414324,1H,24,17,00:24:17.756,1458.756831,1845096492.0,,,,,,pass,"['head_pass', 'lateral_pass', 'recovery', 'counterpressing_recovery', 'short_or_medium_pass']",25,90,12046,Slovenia,4-4-2,11049,Kazakhstan,5-3-2,85327,M. Blažič,RCB,True,-126.0,high,19.0,70273.0,J. Oblak,GK,14.0,67.0,1845096472.0,46.368,"['attack', 'transition_medium']",19.0,14.0,55.0,69.0,74.0,68.0,12046.0,Slovenia,4-4-2,False,False,False,center,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,1845096492,5414324,1H,24,21,00:24:21.482,1462.482524,1845096495.0,,,,,,pass,"['hand_pass', 'lateral_pass', 'short_or_medium_pass']",14,67,12046,Slovenia,4-4-2,11049,Kazakhstan,5-3-2,70273,J. Oblak,GK,True,-60.0,,34.0,345819.0,T. Elšnik,LCMF,30.0,24.0,1845096472.0,46.368,"['attack', 'transition_medium']",19.0,15.0,55.0,69.0,74.0,68.0,12046.0,Slovenia,4-4-2,False,False,False,center,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,1845096495,5414324,1H,24,24,00:24:24.314,1465.314725,1845096496.0,,,,,,touch,['carry'],30,24,12046,Slovenia,4-4-2,11049,Kazakhstan,5-3-2,345819,T. Elšnik,LCMF,,,,,,,,,,1845096472.0,46.368,"['attack', 'transition_medium']",19.0,16.0,55.0,69.0,74.0,68.0,12046.0,Slovenia,4-4-2,False,False,False,center,0.0,,16.78,47.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,1845096496,5414324,1H,24,27,00:24:27.830,1468.830932,1845096387.0,,,,,,pass,"['forward_pass', 'long_pass', 'loss', 'pass_to_final_third']",47,22,12046,Slovenia,4-4-2,11049,Kazakhstan,5-3-2,345819,T. Elšnik,LCMF,False,31.0,high,26.0,80924.0,A. Beisebekov,DMF,68.0,41.0,1845096472.0,46.368,"['attack', 'transition_medium']",19.0,17.0,55.0,69.0,74.0,68.0,12046.0,Slovenia,4-4-2,False,False,False,center,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,1845096387,5414324,1H,24,28,00:24:28.483,1469.483,1845096389.0,,,,,,touch,[],32,59,11049,Kazakhstan,5-3-2,12046,Slovenia,4-4-2,80924,A. Beisebekov,DMF,,,,,,,,,,1845096472.0,46.368,"['attack', 'transition_medium']",19.0,18.0,55.0,69.0,74.0,68.0,12046.0,Slovenia,4-4-2,False,False,False,center,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,1845096389,5414324,1H,24,30,00:24:30.232,1471.232736,1845096391.0,,,,,,pass,"['forward_pass', 'recovery', 'short_or_medium_pass']",26,32,11049,Kazakhstan,5-3-2,12046,Slovenia,4-4-2,476139,N. Alip,LCB3,True,-13.0,,17.0,80764.0,I. Kuat,LCMF3,42.0,27.0,1845096389.0,9.548616,[],7.0,0.0,26.0,32.0,45.0,0.0,11049.0,Kazakhstan,5-3-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,1845096391,5414324,1H,24,31,00:24:31.590,1472.590332,1845096392.0,,,,,,pass,"['back_pass', 'head_pass', 'short_or_medium_pass']",42,27,11049,Kazakhstan,5-3-2,12046,Slovenia,4-4-2,80764,I. Kuat,LCMF3,True,-153.0,high,3.0,238495.0,Y. Vorogovskiy,LB5,40.0,25.0,1845096389.0,9.548616,[],7.0,1.0,26.0,32.0,45.0,0.0,11049.0,Kazakhstan,5-3-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,1845096392,5414324,1H,24,34,00:24:34.691,1475.691658,1845096393.0,,,,,,duel,"['ground_duel', 'offensive_duel']",40,25,11049,Kazakhstan,5-3-2,12046,Slovenia,4-4-2,238495,Y. Vorogovskiy,LB5,,,,,,,,,,1845096389.0,9.548616,[],7.0,2.0,26.0,32.0,45.0,0.0,11049.0,Kazakhstan,5-3-2,,,,,,,,,,505514.0,Ž. Karničnik,RB,offensive_duel,True,False,,,False,,1845096498.0,,,,,,,,,,,,,,,,,,,,,,,,,,
490,1845096498,5414324,1H,24,36,00:24:36.541,1477.541504,1845096393.0,,,,,,duel,"['defensive_duel', 'ground_duel']",60,75,12046,Slovenia,4-4-2,11049,Kazakhstan,5-3-2,505514,Ž. Karničnik,RB,,,,,,,,,,1845096389.0,9.548616,[],7.0,3.0,26.0,32.0,45.0,0.0,11049.0,Kazakhstan,5-3-2,,,,,,,,,,238495.0,Y. Vorogovskiy,LB5,defensive_duel,,,True,False,False,,1845096392.0,,,,,,,,,,,,,,,,,,,,,,,,,,
491,1845096393,5414324,1H,24,37,00:24:37.617,1478.617506,1845096394.0,,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",39,22,11049,Kazakhstan,5-3-2,12046,Slovenia,4-4-2,238495,Y. Vorogovskiy,LB5,True,-63.0,,16.0,80764.0,I. Kuat,LCMF3,46.0,1.0,1845096389.0,9.548616,[],7.0,4.0,26.0,32.0,45.0,0.0,11049.0,Kazakhstan,5-3-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,1845096394,5414324,1H,24,38,00:24:38.659,1479.659659,1845096396.0,,,,,,touch,[],46,1,11049,Kazakhstan,5-3-2,12046,Slovenia,4-4-2,80764,I. Kuat,LCMF3,,,,,,,,,,1845096389.0,9.548616,[],7.0,5.0,26.0,32.0,45.0,0.0,11049.0,Kazakhstan,5-3-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,1845096396,5414324,1H,24,40,00:24:40.903,1481.903045,,,,,,,game_interruption,['ball_out'],45,0,11049,Kazakhstan,5-3-2,12046,Slovenia,4-4-2,0,,,,,,,,,,,,1845096389.0,9.548616,[],7.0,6.0,26.0,32.0,45.0,0.0,11049.0,Kazakhstan,5-3-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,1845096501,5414324,1H,24,44,00:24:44.775,1485.77552,1845096502.0,,,,,,throw_in,[],46,100,12046,Slovenia,4-4-2,11049,Kazakhstan,5-3-2,399609,A. Čerin,RCMF,True,-82.0,,15.0,345819.0,T. Elšnik,LCMF,48.0,78.0,1845096501.0,12.9054325,"['attack', 'throw_in']",7.0,0.0,46.0,100.0,71.0,77.0,12046.0,Slovenia,4-4-2,False,False,False,right,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,1845096502,5414324,1H,24,46,00:24:46.767,1487.767442,1845096504.0,,,,,,pass,['short_or_medium_pass'],48,78,12046,Slovenia,4-4-2,11049,Kazakhstan,5-3-2,345819,T. Elšnik,LCMF,True,53.0,,9.0,399609.0,A. Čerin,RCMF,53.0,89.0,1845096501.0,12.9054325,"['attack', 'throw_in']",7.0,1.0,46.0,100.0,71.0,77.0,12046.0,Slovenia,4-4-2,False,False,False,right,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,1845096504,5414324,1H,24,48,00:24:48.109,1489.109617,1845096505.0,,,,,,touch,"['progressive_run', 'carry']",53,89,12046,Slovenia,4-4-2,11049,Kazakhstan,5-3-2,399609,A. Čerin,RCMF,,,,,,,,,,1845096501.0,12.9054325,"['attack', 'throw_in']",7.0,2.0,46.0,100.0,71.0,77.0,12046.0,Slovenia,4-4-2,False,False,False,right,0.0,,16.54,70.0,85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,1845096505,5414324,1H,24,50,00:24:50.965,1491.965488,1845096507.0,,,,,,pass,"['forward_pass', 'short_or_medium_pass']",70,85,12046,Slovenia,4-4-2,11049,Kazakhstan,5-3-2,399609,A. Čerin,RCMF,True,7.0,,17.0,590472.0,B. Šeško,CF,86.0,88.0,1845096501.0,12.9054325,"['attack', 'throw_in']",7.0,3.0,46.0,100.0,71.0,77.0,12046.0,Slovenia,4-4-2,False,False,False,right,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,1845096507,5414324,1H,24,53,00:24:53.317,1494.317772,1845096508.0,,,,,,pass,"['back_pass', 'short_or_medium_pass']",86,88,12046,Slovenia,4-4-2,11049,Kazakhstan,5-3-2,590472,B. Šeško,CF,True,162.0,,10.0,505514.0,Ž. Karničnik,RB,77.0,92.0,1845096501.0,12.9054325,"['attack', 'throw_in']",7.0,4.0,46.0,100.0,71.0,77.0,12046.0,Slovenia,4-4-2,False,False,False,right,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,1845096508,5414324,1H,24,55,00:24:55.195,1496.195816,1845096509.0,,,,,,pass,['short_or_medium_pass'],77,92,12046,Slovenia,4-4-2,11049,Kazakhstan,5-3-2,505514,Ž. Karničnik,RB,True,-119.0,,12.0,170618.0,P. Stojanović,RW,71.0,77.0,1845096501.0,12.9054325,"['attack', 'throw_in']",7.0,5.0,46.0,100.0,71.0,77.0,12046.0,Slovenia,4-4-2,False,False,False,right,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,1845096509,5414324,1H,24,57,00:24:57.616,1498.616149,1845096424.0,,,,,,duel,"['ground_duel', 'loss', 'offensive_duel']",71,77,12046,Slovenia,4-4-2,11049,Kazakhstan,5-3-2,170618,P. Stojanović,RW,,,,,,,,,,1845096501.0,12.9054325,"['attack', 'throw_in']",7.0,6.0,46.0,100.0,71.0,77.0,12046.0,Slovenia,4-4-2,False,False,False,right,0.0,,,,,635576.0,M. Samorodov,SS,offensive_duel,False,False,,,False,,1845096423.0,,,,,,,,,,,,,,,,,,,,,,,,,,
