,id,matchId,matchPeriod,minute,second,matchTimestamp,videoTimestamp,relatedEventId,shot,groundDuel,aerialDuel,infraction,carry,type.primary,type.secondary,location.x,location.y,team.id,team.name,team.formation,opponentTeam.id,opponentTeam.name,opponentTeam.formation,player.id,player.name,player.position,pass.accurate,pass.angle,pass.height,pass.length,pass.recipient.id,pass.recipient.name,pass.recipient.position,pass.endLocation.x,pass.endLocation.y,possession.id,possession.duration,possession.types,possession.eventsNumber,possession.eventIndex,possession.startLocation.x,possession.startLocation.y,possession.endLocation.x,possession.endLocation.y,possession.team.id,possession.team.name,possession.team.formation,possession.attack.withShot,possession.attack.withShotOnGoal,possession.attack.withGoal,possession.attack.flank,possession.attack.xg,pass,aerialDuel.opponent.id,aerialDuel.opponent.name,aerialDuel.opponent.position,aerialDuel.opponent.height,aerialDuel.firstTouch,aerialDuel.height,aerialDuel.relatedDuelId,possession.attack,groundDuel.opponent.id,groundDuel.opponent.name,groundDuel.opponent.position,groundDuel.duelType,groundDuel.keptPossession,groundDuel.progressedWithBall,groundDuel.stoppedProgress,groundDuel.recoveredPossession,groundDuel.takeOn,groundDuel.side,groundDuel.relatedDuelId,infraction.yellowCard,infraction.redCard,infraction.type,infraction.opponent.id,infraction.opponent.name,infraction.opponent.position,carry.progression,carry.endLocation.x,carry.endLocation.y,possession,shot.bodyPart,shot.isGoal,shot.onTarget,shot.goalZone,shot.xg,shot.postShotXg,shot.goalkeeperActionId,shot.goalkeeper,shot.goalkeeper.id,shot.goalkeeper.name,location,infraction.opponent
522,1802109078,5414260,1H,33,38,00:33:38.051,2019.051712,1802109080.0,,,,,,pass,"['forward_pass', 'head_pass', 'recovery', 'counterpressing_recovery', 'short_or_medium_pass']",21.0,84.0,4849,Finland,5-4-1,12046,Slovenia,4-4-2,301381,R. Ivanov,CB,True,16.0,high,14.0,299203.0,B. Källman,RW,34.0,90.0,1802109074.0,10.916782,['throw_in'],7.0,4.0,14.0,100.0,39.0,76.0,4849.0,Finland,5-4-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,1802109052,5414260,1H,33,40,00:33:40.061,2021.061183,1802109053.0,,,,,,duel,['loose_ball_duel'],66.0,10.0,12046,Slovenia,4-4-2,4849,Finland,5-4-1,85466,E. Janža,LB,,,,,,,,,,1802109074.0,10.916782,['throw_in'],7.0,5.0,14.0,100.0,39.0,76.0,4849.0,Finland,5-4-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,1802109080,5414260,1H,33,40,00:33:40.916,2021.916897,1802109053.0,,,,,,duel,['loose_ball_duel'],34.0,90.0,4849,Finland,5-4-1,12046,Slovenia,4-4-2,299203,B. Källman,RW,,,,,,,,,,1802109074.0,10.916782,['throw_in'],7.0,6.0,14.0,100.0,39.0,76.0,4849.0,Finland,5-4-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,1802109053,5414260,1H,33,42,00:33:42.769,2023.769291,1802109055.0,,,,,,pass,"['recovery', 'counterpressing_recovery', 'short_or_medium_pass']",61.0,24.0,12046,Slovenia,4-4-2,4849,Finland,5-4-1,399609,A. Čerin,RCMF,True,-127.0,,5.0,345819.0,T. Elšnik,LCMF,58.0,18.0,1802109053.0,8.039959,['attack'],9.0,0.0,61.0,24.0,69.0,3.0,12046.0,Slovenia,4-4-2,False,False,False,left,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,1802109055,5414260,1H,33,43,00:33:43.659,2024.659111,1802109056.0,,,,,,pass,"['forward_pass', 'pass_to_final_third', 'short_or_medium_pass']",58.0,18.0,12046,Slovenia,4-4-2,4849,Finland,5-4-1,345819,T. Elšnik,LCMF,True,-16.0,,14.0,345821.0,J. Mlakar,LW,71.0,12.0,1802109053.0,8.039959,['attack'],9.0,1.0,61.0,24.0,69.0,3.0,12046.0,Slovenia,4-4-2,False,False,False,left,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,1802109056,5414260,1H,33,45,00:33:45.201,2026.201917,1802109058.0,,,,,,pass,"['back_pass', 'short_or_medium_pass']",71.0,12.0,12046,Slovenia,4-4-2,4849,Finland,5-4-1,345821,J. Mlakar,LW,True,180.0,,2.0,399609.0,A. Čerin,RCMF,69.0,12.0,1802109053.0,8.039959,['attack'],9.0,2.0,61.0,24.0,69.0,3.0,12046.0,Slovenia,4-4-2,False,False,False,left,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,1802109058,5414260,1H,33,47,00:33:47.506,2028.506789,1802109059.0,,,,,,duel,"['ground_duel', 'offensive_duel', 'carry']",69.0,12.0,12046,Slovenia,4-4-2,4849,Finland,5-4-1,399609,A. Čerin,RCMF,,,,,,,,,,1802109053.0,8.039959,['attack'],9.0,3.0,61.0,24.0,69.0,3.0,12046.0,Slovenia,4-4-2,False,False,False,left,0.0,,,,,,,,,,299203.0,B. Källman,RW,offensive_duel,True,True,,,False,,1802109082.0,,,,,,,3.499,74.0,11.0,,,,,,,,,,,,,
529,1802109059,5414260,1H,33,47,00:33:47.967,2028.967678,1802109063.0,,,,,,pass,"['back_pass', 'short_or_medium_pass']",74.0,11.0,12046,Slovenia,4-4-2,4849,Finland,5-4-1,399609,A. Čerin,RCMF,True,-172.0,,6.0,85466.0,E. Janža,LB,68.0,9.0,1802109053.0,8.039959,['attack'],9.0,4.0,61.0,24.0,69.0,3.0,12046.0,Slovenia,4-4-2,False,False,False,left,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,1802109082,5414260,1H,33,50,00:33:50.260,2031.260152,1802110549.0,,,,,,duel,"['defensive_duel', 'ground_duel']",31.0,88.0,4849,Finland,5-4-1,12046,Slovenia,4-4-2,299203,B. Källman,RW,,,,,,,,,,1802109053.0,8.039959,['attack'],9.0,5.0,61.0,24.0,69.0,3.0,12046.0,Slovenia,4-4-2,False,False,False,left,0.0,,,,,,,,,,399609.0,A. Čerin,RCMF,defensive_duel,,,False,False,False,,1802109058.0,,,,,,,,,,,,,,,,,,,,,,
531,1802109063,5414260,1H,33,50,00:33:50.335,2031.335161,1802109084.0,,,,,,duel,"['foul_suffered', 'ground_duel', 'offensive_duel']",68.0,9.0,12046,Slovenia,4-4-2,4849,Finland,5-4-1,85466,E. Janža,LB,,,,,,,,,,1802109053.0,8.039959,['attack'],9.0,6.0,61.0,24.0,69.0,3.0,12046.0,Slovenia,4-4-2,False,False,False,left,0.0,,,,,,,,,,0.0,,,offensive_duel,True,True,,,False,,1802110549.0,,,,,,,,,,,,,,,,,,,,,,
532,1802110549,5414260,1H,33,50,00:33:50.335,2031.335161,1802109084.0,,,,,,duel,"['defensive_duel', 'ground_duel']",32.0,91.0,4849,Finland,5-4-1,12046,Slovenia,4-4-2,0,,,,,,,,,,,,1802109053.0,8.039959,['attack'],9.0,7.0,61.0,24.0,69.0,3.0,12046.0,Slovenia,4-4-2,False,False,False,left,0.0,,,,,,,,,,85466.0,E. Janža,LB,defensive_duel,,,False,False,False,,1802109063.0,,,,,,,,,,,,,,,,,,,,,,
533,1802109084,5414260,1H,33,51,00:33:51.283,2032.283339,1802109063.0,,,,,,infraction,"['foul', 'yellow_card']",31.0,97.0,4849,Finland,5-4-1,12046,Slovenia,4-4-2,299203,B. Källman,RW,,,,,,,,,,1802109053.0,8.039959,['attack'],9.0,8.0,61.0,24.0,69.0,3.0,12046.0,Slovenia,4-4-2,False,False,False,left,0.0,,,,,,,,,,,,,,,,,,,,,True,False,regular_foul,85466.0,E. Janža,LB,,,,,,,,,,,,,,,,
534,1802109065,5414260,1H,34,27,00:34:27.685,2068.68508,1802109067.0,,,,,,free_kick,[],66.0,11.0,12046,Slovenia,4-4-2,4849,Finland,5-4-1,399609,A. Čerin,RCMF,True,110.0,,29.0,85327.0,M. Blažič,RCB,56.0,51.0,1802109065.0,17.720728,"['set_piece_attack', 'free_kick']",6.0,0.0,66.0,11.0,97.0,59.0,12046.0,Slovenia,4-4-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,1802109067,5414260,1H,34,33,00:34:33.350,2074.350675,1802109068.0,,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",56.0,51.0,12046,Slovenia,4-4-2,4849,Finland,5-4-1,85327,M. Blažič,RCB,True,87.0,,19.0,345819.0,T. Elšnik,LCMF,57.0,79.0,1802109065.0,17.720728,"['set_piece_attack', 'free_kick']",6.0,1.0,66.0,11.0,97.0,59.0,12046.0,Slovenia,4-4-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,1802109068,5414260,1H,34,35,00:34:35.499,2076.499232,1802109069.0,,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",57.0,79.0,12046,Slovenia,4-4-2,4849,Finland,5-4-1,345819,T. Elšnik,LCMF,True,63.0,,14.0,505514.0,Ž. Karničnik,RB,63.0,97.0,1802109065.0,17.720728,"['set_piece_attack', 'free_kick']",6.0,2.0,66.0,11.0,97.0,59.0,12046.0,Slovenia,4-4-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,1802109069,5414260,1H,34,37,00:34:37.343,2078.343531,1802109070.0,,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",63.0,97.0,12046,Slovenia,4-4-2,4849,Finland,5-4-1,505514,Ž. Karničnik,RB,True,-96.0,,20.0,345819.0,T. Elšnik,LCMF,61.0,68.0,1802109065.0,17.720728,"['set_piece_attack', 'free_kick']",6.0,3.0,66.0,11.0,97.0,59.0,12046.0,Slovenia,4-4-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,1802109070,5414260,1H,34,40,00:34:40.296,2081.296288,1802109072.0,,,,,,pass,"['lateral_pass', 'long_pass', 'pass_to_final_third', 'progressive_pass']",61.0,68.0,12046,Slovenia,4-4-2,4849,Finland,5-4-1,345819,T. Elšnik,LCMF,True,-51.0,high,44.0,85466.0,E. Janža,LB,88.0,18.0,1802109065.0,17.720728,"['set_piece_attack', 'free_kick']",6.0,4.0,66.0,11.0,97.0,59.0,12046.0,Slovenia,4-4-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,1802109072,5414260,1H,34,44,00:34:44.473,2085.47314,1802109090.0,,,,,,pass,"['cross', 'lateral_pass', 'loss', 'pass_to_penalty_area']",88.0,18.0,12046,Slovenia,4-4-2,4849,Finland,5-4-1,85466,E. Janža,LB,False,70.0,high,29.0,374297.0,L. Väisänen,LCB3,97.0,59.0,1802109065.0,17.720728,"['set_piece_attack', 'free_kick']",6.0,5.0,66.0,11.0,97.0,59.0,12046.0,Slovenia,4-4-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,1802109090,5414260,1H,34,46,00:34:46.338,2087.338476,1802109079.0,,,,,,interception,['head_pass'],3.0,41.0,4849,Finland,5-4-1,12046,Slovenia,4-4-2,374297,L. Väisänen,LCB3,,,,,,,,,,1802109090.0,0.814605,[],2.0,0.0,3.0,41.0,0.0,35.0,4849.0,Finland,5-4-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,1802109079,5414260,1H,34,47,00:34:47.967,2088.967686,,,,,,,game_interruption,['ball_out'],100.0,65.0,12046,Slovenia,4-4-2,4849,Finland,5-4-1,0,,,,,,,,,,,,1802109090.0,0.814605,[],2.0,1.0,3.0,41.0,0.0,35.0,4849.0,Finland,5-4-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,1802109081,5414260,1H,35,31,00:35:31.852,2132.852946,1802109083.0,,,,,,corner,['loss'],100.0,100.0,12046,Slovenia,4-4-2,4849,Finland,5-4-1,399609,A. Čerin,RCMF,True,-109.0,high,28.0,345821.0,J. Mlakar,LW,91.0,62.0,1802109081.0,45.050008,"['corner', 'set_piece_attack', 'attack']",21.0,0.0,100.0,100.0,74.0,80.0,12046.0,Slovenia,4-4-2,False,False,False,right,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543,1802109092,5414260,1H,35,32,00:35:32.902,2133.902214,1802109097.0,,,,,,duel,['aerial_duel'],9.0,38.0,4849,Finland,5-4-1,12046,Slovenia,4-4-2,35474,N. Alho,RB5,,,,,,,,,,1802109081.0,45.050008,"['corner', 'set_piece_attack', 'attack']",21.0,1.0,100.0,100.0,74.0,80.0,12046.0,Slovenia,4-4-2,False,False,False,right,0.0,,345821.0,J. Mlakar,LW,183.0,True,172.0,1802109083.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,1802109083,5414260,1H,35,33,00:35:33.212,2134.212405,1802110550.0,,,,,,duel,['aerial_duel'],91.0,62.0,12046,Slovenia,4-4-2,4849,Finland,5-4-1,345821,J. Mlakar,LW,,,,,,,,,,1802109081.0,45.050008,"['corner', 'set_piece_attack', 'attack']",21.0,2.0,100.0,100.0,74.0,80.0,12046.0,Slovenia,4-4-2,False,False,False,right,0.0,,35474.0,N. Alho,RB5,172.0,False,183.0,1802109092.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,1802109097,5414260,1H,35,33,00:35:33.470,2134.470813,1802109085.0,,,,,,duel,['loose_ball_duel'],12.0,43.0,4849,Finland,5-4-1,12046,Slovenia,4-4-2,387971,A. Hoskonen,RCB3,,,,,,,,,,1802109081.0,45.050008,"['corner', 'set_piece_attack', 'attack']",21.0,3.0,100.0,100.0,74.0,80.0,12046.0,Slovenia,4-4-2,False,False,False,right,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546,1802110550,5414260,1H,35,33,00:35:33.470,2134.470813,1802109085.0,,,,,,duel,['loose_ball_duel'],88.0,57.0,12046,Slovenia,4-4-2,4849,Finland,5-4-1,0,,,,,,,,,,,,1802109081.0,45.050008,"['corner', 'set_piece_attack', 'attack']",21.0,4.0,100.0,100.0,74.0,80.0,12046.0,Slovenia,4-4-2,False,False,False,right,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,1802109085,5414260,1H,35,33,00:35:33.638,2134.63824,1802109098.0,,,,,,touch,"['loss', 'touch_in_box']",88.0,52.0,12046,Slovenia,4-4-2,4849,Finland,5-4-1,512313,J. Bijol,LCB,,,,,,,,,,1802109081.0,45.050008,"['corner', 'set_piece_attack', 'attack']",21.0,5.0,100.0,100.0,74.0,80.0,12046.0,Slovenia,4-4-2,False,False,False,right,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,1802109098,5414260,1H,35,35,00:35:35.060,2136.060822,1802109100.0,,,,,,pass,"['recovery', 'counterpressing_recovery', 'short_or_medium_pass']",18.0,47.0,4849,Finland,5-4-1,12046,Slovenia,4-4-2,245293,G. Kamara,LW,True,-97.0,,8.0,299203.0,B. Källman,RW,17.0,35.0,1802109081.0,45.050008,"['corner', 'set_piece_attack', 'attack']",21.0,6.0,100.0,100.0,74.0,80.0,12046.0,Slovenia,4-4-2,False,False,False,right,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,1802109100,5414260,1H,35,36,00:35:36.406,2137.406723,1802109088.0,,,,,,pass,"['forward_pass', 'long_pass', 'loss', 'progressive_pass']",17.0,35.0,4849,Finland,5-4-1,12046,Slovenia,4-4-2,299203,B. Källman,RW,False,13.0,high,23.0,505514.0,Ž. Karničnik,RB,38.0,42.0,1802109081.0,45.050008,"['corner', 'set_piece_attack', 'attack']",21.0,7.0,100.0,100.0,74.0,80.0,12046.0,Slovenia,4-4-2,False,False,False,right,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,1802109088,5414260,1H,35,38,00:35:38.146,2139.146655,1802109091.0,,,,,,pass,"['lateral_pass', 'pass_to_final_third', 'recovery', 'counterpressing_recovery', 'short_or_medium_pass']",62.0,58.0,12046,Slovenia,4-4-2,4849,Finland,5-4-1,505514,Ž. Karničnik,RB,True,-63.0,,33.0,345819.0,T. Elšnik,LCMF,76.0,14.0,1802109081.0,45.050008,"['corner', 'set_piece_attack', 'attack']",21.0,8.0,100.0,100.0,74.0,80.0,12046.0,Slovenia,4-4-2,False,False,False,right,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,1802109091,5414260,1H,35,43,00:35:43.083,2144.083334,1802109093.0,,,,,,duel,"['ground_duel', 'offensive_duel', 'carry']",76.0,14.0,12046,Slovenia,4-4-2,4849,Finland,5-4-1,345819,T. Elšnik,LCMF,,,,,,,,,,1802109081.0,45.050008,"['corner', 'set_piece_attack', 'attack']",21.0,9.0,100.0,100.0,74.0,80.0,12046.0,Slovenia,4-4-2,False,False,False,right,0.0,,,,,,,,,,245293.0,G. Kamara,LW,offensive_duel,True,False,,,False,,1802109104.0,,,,,,,-4.761,70.0,14.0,,,,,,,,,,,,,
552,1802109104,5414260,1H,35,44,00:35:44.664,2145.664075,1802109093.0,,,,,,duel,"['defensive_duel', 'ground_duel']",24.0,86.0,4849,Finland,5-4-1,12046,Slovenia,4-4-2,245293,G. Kamara,LW,,,,,,,,,,1802109081.0,45.050008,"['corner', 'set_piece_attack', 'attack']",21.0,10.0,100.0,100.0,74.0,80.0,12046.0,Slovenia,4-4-2,False,False,False,right,0.0,,,,,,,,,,345819.0,T. Elšnik,LCMF,defensive_duel,,,True,False,False,,1802109091.0,,,,,,,,,,,,,,,,,,,,,,
553,1802109093,5414260,1H,35,46,00:35:46.201,2147.20156,1802109094.0,,,,,,pass,"['back_pass', 'short_or_medium_pass']",70.0,14.0,12046,Slovenia,4-4-2,4849,Finland,5-4-1,345819,T. Elšnik,LCMF,True,176.0,,15.0,505514.0,Ž. Karničnik,RB,56.0,16.0,1802109081.0,45.050008,"['corner', 'set_piece_attack', 'attack']",21.0,11.0,100.0,100.0,74.0,80.0,12046.0,Slovenia,4-4-2,False,False,False,right,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,1802109094,5414260,1H,35,48,00:35:48.370,2149.370518,1802109095.0,,,,,,pass,"['back_pass', 'short_or_medium_pass']",56.0,16.0,12046,Slovenia,4-4-2,4849,Finland,5-4-1,505514,Ž. Karničnik,RB,True,149.0,,21.0,85327.0,M. Blažič,RCB,39.0,33.0,1802109081.0,45.050008,"['corner', 'set_piece_attack', 'attack']",21.0,12.0,100.0,100.0,74.0,80.0,12046.0,Slovenia,4-4-2,False,False,False,right,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555,1802109095,5414260,1H,35,52,00:35:52.090,2153.090137,1802109096.0,,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",39.0,33.0,12046,Slovenia,4-4-2,4849,Finland,5-4-1,85327,M. Blažič,RCB,True,86.0,,25.0,399609.0,A. Čerin,RCMF,41.0,70.0,1802109081.0,45.050008,"['corner', 'set_piece_attack', 'attack']",21.0,13.0,100.0,100.0,74.0,80.0,12046.0,Slovenia,4-4-2,False,False,False,right,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556,1802109096,5414260,1H,35,55,00:35:55.091,2156.091788,1802109099.0,,,,,,pass,"['forward_pass', 'short_or_medium_pass']",41.0,70.0,12046,Slovenia,4-4-2,4849,Finland,5-4-1,399609,A. Čerin,RCMF,True,16.0,,8.0,170618.0,P. Stojanović,RW,48.0,74.0,1802109081.0,45.050008,"['corner', 'set_piece_attack', 'attack']",21.0,14.0,100.0,100.0,74.0,80.0,12046.0,Slovenia,4-4-2,False,False,False,right,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,1802109099,5414260,1H,36,3,00:36:03.069,2164.069954,1802109101.0,,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",48.0,74.0,12046,Slovenia,4-4-2,4849,Finland,5-4-1,170618,P. Stojanović,RW,True,102.0,,14.0,505514.0,Ž. Karničnik,RB,45.0,94.0,1802109081.0,45.050008,"['corner', 'set_piece_attack', 'attack']",21.0,15.0,100.0,100.0,74.0,80.0,12046.0,Slovenia,4-4-2,False,False,False,right,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558,1802109101,5414260,1H,36,3,00:36:03.656,2164.65635,1802109103.0,,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",45.0,94.0,12046,Slovenia,4-4-2,4849,Finland,5-4-1,505514,Ž. Karničnik,RB,True,-126.0,,17.0,399609.0,A. Čerin,RCMF,35.0,74.0,1802109081.0,45.050008,"['corner', 'set_piece_attack', 'attack']",21.0,16.0,100.0,100.0,74.0,80.0,12046.0,Slovenia,4-4-2,False,False,False,right,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,1802109103,5414260,1H,36,6,00:36:06.732,2167.732947,1802109105.0,,,,,,pass,['short_or_medium_pass'],35.0,74.0,12046,Slovenia,4-4-2,4849,Finland,5-4-1,399609,A. Čerin,RCMF,True,-139.0,,9.0,85327.0,M. Blažič,RCB,29.0,64.0,1802109081.0,45.050008,"['corner', 'set_piece_attack', 'attack']",21.0,17.0,100.0,100.0,74.0,80.0,12046.0,Slovenia,4-4-2,False,False,False,right,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,1802109105,5414260,1H,36,9,00:36:09.760,2170.760113,1802109106.0,,,,,,pass,"['forward_pass', 'short_or_medium_pass']",29.0,64.0,12046,Slovenia,4-4-2,4849,Finland,5-4-1,85327,M. Blažič,RCB,True,38.0,,17.0,399609.0,A. Čerin,RCMF,41.0,80.0,1802109081.0,45.050008,"['corner', 'set_piece_attack', 'attack']",21.0,18.0,100.0,100.0,74.0,80.0,12046.0,Slovenia,4-4-2,False,False,False,right,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,1802109106,5414260,1H,36,13,00:36:13.023,2174.023004,1802109107.0,,,,,,pass,"['forward_pass', 'progressive_pass', 'short_or_medium_pass']",41.0,80.0,12046,Slovenia,4-4-2,4849,Finland,5-4-1,399609,A. Čerin,RCMF,True,3.0,,18.0,170618.0,P. Stojanović,RW,58.0,81.0,1802109081.0,45.050008,"['corner', 'set_piece_attack', 'attack']",21.0,19.0,100.0,100.0,74.0,80.0,12046.0,Slovenia,4-4-2,False,False,False,right,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,1802109107,5414260,1H,36,14,00:36:14.255,2175.25507,1802109109.0,,,,,,pass,"['forward_pass', 'pass_to_final_third', 'short_or_medium_pass', 'under_pressure']",58.0,81.0,12046,Slovenia,4-4-2,4849,Finland,5-4-1,170618,P. Stojanović,RW,False,-3.0,,17.0,51065.0,J. Uronen,LB5,74.0,80.0,1802109081.0,45.050008,"['corner', 'set_piece_attack', 'attack']",21.0,20.0,100.0,100.0,74.0,80.0,12046.0,Slovenia,4-4-2,False,False,False,right,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563,1802109109,5414260,1H,36,17,00:36:17.009,2178.009503,1802109110.0,,,,,,pass,"['back_pass', 'recovery', 'short_or_medium_pass']",26.0,20.0,4849,Finland,5-4-1,12046,Slovenia,4-4-2,51065,J. Uronen,LB5,True,139.0,,21.0,55951.0,L. Hrádecký,GK,11.0,40.0,1802109109.0,6.7788965,[],7.0,0.0,26.0,20.0,64.0,0.0,4849.0,Finland,5-4-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,1802109110,5414260,1H,36,18,00:36:18.697,2179.69793,1802109112.0,,,,,,pass,"['forward_pass', 'long_pass', 'progressive_pass']",11.0,40.0,4849,Finland,5-4-1,12046,Slovenia,4-4-2,55951,L. Hrádecký,GK,True,-19.0,high,47.0,14879.0,T. Pukki,CF,53.0,17.0,1802109109.0,6.7788965,[],7.0,1.0,26.0,20.0,64.0,0.0,4849.0,Finland,5-4-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565,1802109113,5414260,1H,36,21,00:36:21.109,2182.109847,1802109116.0,,,,,,duel,['loose_ball_duel'],47.0,83.0,12046,Slovenia,4-4-2,4849,Finland,5-4-1,399609,A. Čerin,RCMF,,,,,,,,,,1802109109.0,6.7788965,[],7.0,2.0,26.0,20.0,64.0,0.0,4849.0,Finland,5-4-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,1802109112,5414260,1H,36,21,00:36:21.294,2182.294008,1802109114.0,,,,,,duel,['loose_ball_duel'],53.0,17.0,4849,Finland,5-4-1,12046,Slovenia,4-4-2,14879,T. Pukki,CF,,,,,,,,,,1802109109.0,6.7788965,[],7.0,3.0,26.0,20.0,64.0,0.0,4849.0,Finland,5-4-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567,1802109114,5414260,1H,36,22,00:36:22.631,2183.631921,1802109118.0,,,,,,duel,['loose_ball_duel'],62.0,7.0,4849,Finland,5-4-1,12046,Slovenia,4-4-2,299203,B. Källman,RW,,,,,,,,,,1802109109.0,6.7788965,[],7.0,4.0,26.0,20.0,64.0,0.0,4849.0,Finland,5-4-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,1802109116,5414260,1H,36,22,00:36:22.662,2183.662519,1802109118.0,,,,,,duel,['loose_ball_duel'],38.0,93.0,12046,Slovenia,4-4-2,4849,Finland,5-4-1,85327,M. Blažič,RCB,,,,,,,,,,1802109109.0,6.7788965,[],7.0,5.0,26.0,20.0,64.0,0.0,4849.0,Finland,5-4-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,1802109117,5414260,1H,36,24,00:36:24.914,2185.91428,,,,,,,game_interruption,['ball_out'],36.0,100.0,12046,Slovenia,4-4-2,4849,Finland,5-4-1,0,,,,,,,,,,,,1802109109.0,6.7788965,[],7.0,6.0,26.0,20.0,64.0,0.0,4849.0,Finland,5-4-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570,1802109118,5414260,1H,36,45,00:36:45.198,2206.198786,1802110551.0,,,,,,throw_in,[],39.0,100.0,12046,Slovenia,4-4-2,4849,Finland,5-4-1,505514,Ž. Karničnik,RB,True,-22.0,,18.0,0.0,,,55.0,90.0,1802109118.0,53.27732,"['attack', 'throw_in']",31.0,0.0,39.0,100.0,93.0,0.0,12046.0,Slovenia,4-4-2,False,False,False,left,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571,1802109115,5414260,1H,36,46,00:36:46.159,2207.159826,1802109120.0,,,,,,duel,['aerial_duel'],45.0,10.0,4849,Finland,5-4-1,12046,Slovenia,4-4-2,374297,L. Väisänen,LCB3,,,,,,,,,,1802109118.0,53.27732,"['attack', 'throw_in']",31.0,1.0,39.0,100.0,93.0,0.0,12046.0,Slovenia,4-4-2,False,False,False,left,0.0,,0.0,,,,False,188.0,1802110551.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
