,id,matchId,matchPeriod,minute,second,matchTimestamp,videoTimestamp,relatedEventId,shot,groundDuel,aerialDuel,infraction,carry,type.primary,type.secondary,location.x,location.y,team.id,team.name,team.formation,opponentTeam.id,opponentTeam.name,opponentTeam.formation,player.id,player.name,player.position,pass.accurate,pass.angle,pass.height,pass.length,pass.recipient.id,pass.recipient.name,pass.recipient.position,pass.endLocation.x,pass.endLocation.y,possession.id,possession.duration,possession.types,possession.eventsNumber,possession.eventIndex,possession.startLocation.x,possession.startLocation.y,possession.endLocation.x,possession.endLocation.y,possession.team.id,possession.team.name,possession.team.formation,possession.attack.withShot,possession.attack.withShotOnGoal,possession.attack.withGoal,possession.attack.flank,possession.attack.xg,pass,aerialDuel.opponent.id,aerialDuel.opponent.name,aerialDuel.opponent.position,aerialDuel.opponent.height,aerialDuel.firstTouch,aerialDuel.height,aerialDuel.relatedDuelId,infraction.yellowCard,infraction.redCard,infraction.type,infraction.opponent.id,infraction.opponent.name,infraction.opponent.position,shot.bodyPart,shot.isGoal,shot.onTarget,shot.goalZone,shot.xg,shot.postShotXg,shot.goalkeeperActionId,shot.goalkeeper.id,shot.goalkeeper.name,possession.attack,groundDuel.opponent.id,groundDuel.opponent.name,groundDuel.opponent.position,groundDuel.duelType,groundDuel.keptPossession,groundDuel.progressedWithBall,groundDuel.stoppedProgress,groundDuel.recoveredPossession,groundDuel.takeOn,groundDuel.side,groundDuel.relatedDuelId,possession,shot.goalkeeper,location,carry.progression,carry.endLocation.x,carry.endLocation.y,infraction.opponent
392,1615272786,5414103,1H,25,5,00:25:05.617,1506.617278,1615272787.0,,,,,,pass,"['lateral_pass', 'long_pass']",15.0,5.0,11049,Kazakhstan,5-4-1,12046,Slovenia,4-4-2,334857,M. Bystrov,LCB3,True,65.0,high,56.0,352114.0,R. Orazov,RW,38.0,80.0,1615272782.0,49.964704,"['attack', 'transition_medium']",18.0,4.0,48.0,45.0,78.0,67.0,11049.0,Kazakhstan,5-4-1,False,False,False,right,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,1615272787,5414103,1H,25,14,00:25:14.152,1515.152185,1615272788.0,,,,,,pass,"['back_pass', 'short_or_medium_pass']",38.0,80.0,11049,Kazakhstan,5-4-1,12046,Slovenia,4-4-2,352114,R. Orazov,RW,True,180.0,,7.0,106518.0,S. Maliy,RCB3,31.0,79.0,1615272782.0,49.964704,"['attack', 'transition_medium']",18.0,5.0,48.0,45.0,78.0,67.0,11049.0,Kazakhstan,5-4-1,False,False,False,right,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,1615272788,5414103,1H,25,17,00:25:17.191,1518.191658,1615272789.0,,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",31.0,79.0,11049,Kazakhstan,5-4-1,12046,Slovenia,4-4-2,106518,S. Maliy,RCB3,True,-98.0,,22.0,365670.0,A. Marochkin,CB,29.0,47.0,1615272782.0,49.964704,"['attack', 'transition_medium']",18.0,6.0,48.0,45.0,78.0,67.0,11049.0,Kazakhstan,5-4-1,False,False,False,right,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,1615272789,5414103,1H,25,20,00:25:20.532,1521.532788,1615272790.0,,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",29.0,47.0,11049,Kazakhstan,5-4-1,12046,Slovenia,4-4-2,365670,A. Marochkin,CB,True,-80.0,,23.0,334857.0,M. Bystrov,LCB3,32.0,13.0,1615272782.0,49.964704,"['attack', 'transition_medium']",18.0,7.0,48.0,45.0,78.0,67.0,11049.0,Kazakhstan,5-4-1,False,False,False,right,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,1615272790,5414103,1H,25,24,00:25:24.241,1525.241676,1615272791.0,,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",32.0,13.0,11049,Kazakhstan,5-4-1,12046,Slovenia,4-4-2,334857,M. Bystrov,LCB3,True,112.0,,18.0,365670.0,A. Marochkin,CB,26.0,38.0,1615272782.0,49.964704,"['attack', 'transition_medium']",18.0,8.0,48.0,45.0,78.0,67.0,11049.0,Kazakhstan,5-4-1,False,False,False,right,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,1615272791,5414103,1H,25,27,00:25:27.445,1528.445208,1615272792.0,,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",26.0,38.0,11049,Kazakhstan,5-4-1,12046,Slovenia,4-4-2,365670,A. Marochkin,CB,True,-72.0,,20.0,334857.0,M. Bystrov,LCB3,31.0,10.0,1615272782.0,49.964704,"['attack', 'transition_medium']",18.0,9.0,48.0,45.0,78.0,67.0,11049.0,Kazakhstan,5-4-1,False,False,False,right,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,1615272792,5414103,1H,25,30,00:25:30.156,1531.156396,1615272793.0,,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",31.0,10.0,11049,Kazakhstan,5-4-1,12046,Slovenia,4-4-2,334857,M. Bystrov,LCB3,True,102.0,,38.0,365670.0,A. Marochkin,CB,24.0,65.0,1615272782.0,49.964704,"['attack', 'transition_medium']",18.0,10.0,48.0,45.0,78.0,67.0,11049.0,Kazakhstan,5-4-1,False,False,False,right,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,1615272793,5414103,1H,25,34,00:25:34.946,1535.946987,1615272794.0,,,,,,pass,"['forward_pass', 'long_pass', 'progressive_pass']",24.0,65.0,11049,Kazakhstan,5-4-1,12046,Slovenia,4-4-2,365670,A. Marochkin,CB,True,27.0,high,49.0,80909.0,M. Gabyshev,RB5,66.0,97.0,1615272782.0,49.964704,"['attack', 'transition_medium']",18.0,11.0,48.0,45.0,78.0,67.0,11049.0,Kazakhstan,5-4-1,False,False,False,right,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,1615272794,5414103,1H,25,37,00:25:37.813,1538.813588,1615272796.0,,,,,,duel,['loose_ball_duel'],66.0,97.0,11049,Kazakhstan,5-4-1,12046,Slovenia,4-4-2,80909,M. Gabyshev,RB5,,,,,,,,,,1615272782.0,49.964704,"['attack', 'transition_medium']",18.0,12.0,48.0,45.0,78.0,67.0,11049.0,Kazakhstan,5-4-1,False,False,False,right,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,1615273441,5414103,1H,25,37,00:25:37.813,1538.813588,1615272796.0,,,,,,duel,['loose_ball_duel'],34.0,3.0,12046,Slovenia,4-4-2,11049,Kazakhstan,5-4-1,85531,J. Balkovec,LB,,,,,,,,,,1615272782.0,49.964704,"['attack', 'transition_medium']",18.0,13.0,48.0,45.0,78.0,67.0,11049.0,Kazakhstan,5-4-1,False,False,False,right,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,1615272796,5414103,1H,25,40,00:25:40.123,1541.123113,1615272797.0,,,,,,touch,"['progressive_run', 'carry']",70.0,89.0,11049,Kazakhstan,5-4-1,12046,Slovenia,4-4-2,136788,A. Aymbetov,CF,,,,,,,,,,1615272782.0,49.964704,"['attack', 'transition_medium']",18.0,14.0,48.0,45.0,78.0,67.0,11049.0,Kazakhstan,5-4-1,False,False,False,right,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.2,91.0,84.0,
403,1615272797,5414103,1H,25,43,00:25:43.615,1544.615314,1615272799.0,,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",91.0,84.0,11049,Kazakhstan,5-4-1,12046,Slovenia,4-4-2,136788,A. Aymbetov,CF,True,-135.0,,16.0,635576.0,M. Samorodov,LW,81.0,67.0,1615272782.0,49.964704,"['attack', 'transition_medium']",18.0,15.0,48.0,45.0,78.0,67.0,11049.0,Kazakhstan,5-4-1,False,False,False,right,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,1615272799,5414103,1H,25,44,00:25:44.701,1545.701674,1615272800.0,,,,,,pass,"['back_pass', 'short_or_medium_pass']",81.0,67.0,11049,Kazakhstan,5-4-1,12046,Slovenia,4-4-2,635576,M. Samorodov,LW,False,180.0,,3.0,352114.0,R. Orazov,RW,78.0,67.0,1615272782.0,49.964704,"['attack', 'transition_medium']",18.0,16.0,48.0,45.0,78.0,67.0,11049.0,Kazakhstan,5-4-1,False,False,False,right,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,1615272800,5414103,1H,25,45,00:25:45.933,1546.933217,1615273446.0,,,,,,duel,"['defensive_duel', 'ground_duel', 'loss']",78.0,67.0,11049,Kazakhstan,5-4-1,12046,Slovenia,4-4-2,352114,R. Orazov,RW,,,,,,,,,,1615272782.0,49.964704,"['attack', 'transition_medium']",18.0,17.0,48.0,45.0,78.0,67.0,11049.0,Kazakhstan,5-4-1,False,False,False,right,0.0,,,,,,,,,,,,,,,,,,,,,,,,,399609.0,A. Čerin,RCMF,defensive_duel,,,True,False,False,left,1615273444.0,,,,,,,
406,1615273444,5414103,1H,25,45,00:25:45.933,1546.933217,1615273446.0,,,,,,duel,"['dribble', 'ground_duel', 'interception', 'offensive_duel', 'recovery']",22.0,33.0,12046,Slovenia,4-4-2,11049,Kazakhstan,5-4-1,399609,A. Čerin,RCMF,,,,,,,,,,1615273444.0,6.106391,[],5.0,0.0,22.0,33.0,34.0,2.0,12046.0,Slovenia,4-4-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352114.0,R. Orazov,RW,dribble,True,False,,,False,right,1615272800.0,,,,,,,
407,1615273446,5414103,1H,25,49,00:25:49.619,1550.619603,1615273448.0,,,,,,pass,"['forward_pass', 'short_or_medium_pass']",27.0,3.0,12046,Slovenia,4-4-2,11049,Kazakhstan,5-4-1,399609,A. Čerin,RCMF,True,-8.0,,6.0,85602.0,B. Verbič,LW,33.0,2.0,1615273444.0,6.106391,[],5.0,1.0,22.0,33.0,34.0,2.0,12046.0,Slovenia,4-4-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,1615272801,5414103,1H,25,51,00:25:51.055,1552.055243,1615272802.0,,,,,,duel,"['defensive_duel', 'ground_duel']",67.0,98.0,11049,Kazakhstan,5-4-1,12046,Slovenia,4-4-2,106518,S. Maliy,RCB3,,,,,,,,,,1615273444.0,6.106391,[],5.0,2.0,22.0,33.0,34.0,2.0,12046.0,Slovenia,4-4-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85602.0,B. Verbič,LW,defensive_duel,,,False,False,False,,1615273448.0,,,,,,,
409,1615273448,5414103,1H,25,51,00:25:51.055,1552.055243,1615272802.0,,,,,,duel,"['foul_suffered', 'ground_duel', 'offensive_duel']",33.0,2.0,12046,Slovenia,4-4-2,11049,Kazakhstan,5-4-1,85602,B. Verbič,LW,,,,,,,,,,1615273444.0,6.106391,[],5.0,3.0,22.0,33.0,34.0,2.0,12046.0,Slovenia,4-4-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106518.0,S. Maliy,RCB3,offensive_duel,True,True,,,False,,1615272801.0,,,,,,,
410,1615272802,5414103,1H,25,53,00:25:53.023,1554.023973,1615273448.0,,,,,,infraction,['foul'],66.0,98.0,11049,Kazakhstan,5-4-1,12046,Slovenia,4-4-2,106518,S. Maliy,RCB3,,,,,,,,,,1615273444.0,6.106391,[],5.0,4.0,22.0,33.0,34.0,2.0,12046.0,Slovenia,4-4-2,,,,,,,,,,,,,,False,False,regular_foul,85602.0,B. Verbič,LW,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,1615273450,5414103,1H,25,58,00:25:58.231,1559.231446,1615273451.0,,,,,,free_kick,[],31.0,3.0,12046,Slovenia,4-4-2,11049,Kazakhstan,5-4-1,85602,B. Verbič,LW,True,109.0,,42.0,477871.0,D. Brekalo,RCB,18.0,62.0,1615273450.0,45.181169,"['set_piece_attack', 'free_kick']",14.0,0.0,31.0,3.0,82.0,30.0,12046.0,Slovenia,4-4-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,1615273451,5414103,1H,26,1,00:26:01.496,1562.496127,1615273452.0,,,,,,touch,['carry'],18.0,62.0,12046,Slovenia,4-4-2,11049,Kazakhstan,5-4-1,477871,D. Brekalo,RCB,,,,,,,,,,1615273450.0,45.181169,"['set_piece_attack', 'free_kick']",14.0,1.0,31.0,3.0,82.0,30.0,12046.0,Slovenia,4-4-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.73,30.0,77.0,
413,1615273452,5414103,1H,26,5,00:26:05.255,1566.255601,1615273453.0,,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",30.0,77.0,12046,Slovenia,4-4-2,11049,Kazakhstan,5-4-1,477871,D. Brekalo,RCB,True,54.0,,17.0,505514.0,Ž. Karničnik,RB,40.0,97.0,1615273450.0,45.181169,"['set_piece_attack', 'free_kick']",14.0,2.0,31.0,3.0,82.0,30.0,12046.0,Slovenia,4-4-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,1615273453,5414103,1H,26,6,00:26:06.319,1567.319883,1615273454.0,,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",40.0,97.0,12046,Slovenia,4-4-2,11049,Kazakhstan,5-4-1,505514,Ž. Karničnik,RB,True,-114.0,,20.0,477871.0,D. Brekalo,RCB,32.0,70.0,1615273450.0,45.181169,"['set_piece_attack', 'free_kick']",14.0,3.0,31.0,3.0,82.0,30.0,12046.0,Slovenia,4-4-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,1615273454,5414103,1H,26,9,00:26:09.469,1570.469351,1615273455.0,,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",32.0,70.0,12046,Slovenia,4-4-2,11049,Kazakhstan,5-4-1,477871,D. Brekalo,RCB,True,-98.0,,29.0,512313.0,J. Bijol,LCB,29.0,28.0,1615273450.0,45.181169,"['set_piece_attack', 'free_kick']",14.0,4.0,31.0,3.0,82.0,30.0,12046.0,Slovenia,4-4-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,1615273455,5414103,1H,26,12,00:26:12.451,1573.451136,1615273458.0,,,,,,pass,"['forward_pass', 'short_or_medium_pass']",29.0,28.0,12046,Slovenia,4-4-2,11049,Kazakhstan,5-4-1,512313,J. Bijol,LCB,True,-35.0,,15.0,85531.0,J. Balkovec,LB,41.0,15.0,1615273450.0,45.181169,"['set_piece_attack', 'free_kick']",14.0,5.0,31.0,3.0,82.0,30.0,12046.0,Slovenia,4-4-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,1615273458,5414103,1H,26,15,00:26:15.518,1576.518487,1615273463.0,,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",41.0,15.0,12046,Slovenia,4-4-2,11049,Kazakhstan,5-4-1,85531,J. Balkovec,LB,True,112.0,,34.0,477871.0,D. Brekalo,RCB,29.0,62.0,1615273450.0,45.181169,"['set_piece_attack', 'free_kick']",14.0,6.0,31.0,3.0,82.0,30.0,12046.0,Slovenia,4-4-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,1615273463,5414103,1H,26,18,00:26:18.399,1579.399187,1615273461.0,,,,,,touch,['carry'],29.0,62.0,12046,Slovenia,4-4-2,11049,Kazakhstan,5-4-1,477871,D. Brekalo,RCB,,,,,,,,,,1615273450.0,45.181169,"['set_piece_attack', 'free_kick']",14.0,7.0,31.0,3.0,82.0,30.0,12046.0,Slovenia,4-4-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.92,45.0,59.0,
419,1615273461,5414103,1H,26,22,00:26:22.551,1583.551053,1615273464.0,,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",45.0,59.0,12046,Slovenia,4-4-2,11049,Kazakhstan,5-4-1,477871,D. Brekalo,RCB,True,-113.0,,23.0,512313.0,J. Bijol,LCB,36.0,28.0,1615273450.0,45.181169,"['set_piece_attack', 'free_kick']",14.0,8.0,31.0,3.0,82.0,30.0,12046.0,Slovenia,4-4-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,1615273464,5414103,1H,26,24,00:26:24.430,1585.430365,1615273465.0,,,,,,pass,"['forward_pass', 'short_or_medium_pass']",36.0,28.0,12046,Slovenia,4-4-2,11049,Kazakhstan,5-4-1,512313,J. Bijol,LCB,True,-37.0,,16.0,85531.0,J. Balkovec,LB,48.0,14.0,1615273450.0,45.181169,"['set_piece_attack', 'free_kick']",14.0,9.0,31.0,3.0,82.0,30.0,12046.0,Slovenia,4-4-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,1615273465,5414103,1H,26,28,00:26:28.437,1589.437321,1615273466.0,,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",48.0,14.0,12046,Slovenia,4-4-2,11049,Kazakhstan,5-4-1,85531,J. Balkovec,LB,True,101.0,,27.0,477871.0,D. Brekalo,RCB,43.0,53.0,1615273450.0,45.181169,"['set_piece_attack', 'free_kick']",14.0,10.0,31.0,3.0,82.0,30.0,12046.0,Slovenia,4-4-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,1615273466,5414103,1H,26,32,00:26:32.976,1593.976921,1615273467.0,,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",43.0,53.0,12046,Slovenia,4-4-2,11049,Kazakhstan,5-4-1,477871,D. Brekalo,RCB,True,-65.0,,27.0,85531.0,J. Balkovec,LB,53.0,17.0,1615273450.0,45.181169,"['set_piece_attack', 'free_kick']",14.0,11.0,31.0,3.0,82.0,30.0,12046.0,Slovenia,4-4-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,1615273467,5414103,1H,26,36,00:26:36.203,1597.203941,1615273469.0,,,,,,pass,"['deep_completion', 'forward_pass', 'long_pass', 'pass_to_final_third', 'pass_to_penalty_area', 'progressive_pass']",53.0,17.0,12046,Slovenia,4-4-2,11049,Kazakhstan,5-4-1,85531,J. Balkovec,LB,True,4.0,high,45.0,590472.0,B. Šeško,CF,96.0,22.0,1615273450.0,45.181169,"['set_piece_attack', 'free_kick']",14.0,12.0,31.0,3.0,82.0,30.0,12046.0,Slovenia,4-4-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,1615273469,5414103,1H,26,43,00:26:43.021,1604.021214,1615272803.0,,,,,,pass,"['back_pass', 'loss', 'short_or_medium_pass', 'touch_in_box']",96.0,22.0,12046,Slovenia,4-4-2,11049,Kazakhstan,5-4-1,590472,B. Šeško,CF,False,162.0,,16.0,80491.0,A. Tagybergen,LCMF,82.0,30.0,1615273450.0,45.181169,"['set_piece_attack', 'free_kick']",14.0,13.0,31.0,3.0,82.0,30.0,12046.0,Slovenia,4-4-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,1615272803,5414103,1H,26,43,00:26:43.804,1604.804016,1615273470.0,,,,,,interception,[],18.0,70.0,11049,Kazakhstan,5-4-1,12046,Slovenia,4-4-2,80491,A. Tagybergen,RCMF,,,,,,,,,,1615272803.0,4.7337155,['transition_low'],1.0,0.0,18.0,70.0,57.0,98.0,11049.0,Kazakhstan,5-4-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,1615273470,5414103,1H,26,49,00:26:49.456,1610.456646,1615273471.0,,,,,,pass,"['back_pass', 'recovery', 'short_or_medium_pass']",43.0,2.0,12046,Slovenia,4-4-2,11049,Kazakhstan,5-4-1,512313,J. Bijol,LCB,True,135.0,,34.0,70273.0,J. Oblak,GK,20.0,37.0,1615273470.0,15.944787,['transition_medium'],8.0,0.0,43.0,2.0,66.0,65.0,12046.0,Slovenia,4-4-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,1615273471,5414103,1H,26,53,00:26:53.251,1614.251039,1615273472.0,,,,,,pass,"['forward_pass', 'short_or_medium_pass']",20.0,37.0,12046,Slovenia,4-4-2,11049,Kazakhstan,5-4-1,70273,J. Oblak,GK,True,43.0,,23.0,477871.0,D. Brekalo,RCB,36.0,61.0,1615273470.0,15.944787,['transition_medium'],8.0,1.0,43.0,2.0,66.0,65.0,12046.0,Slovenia,4-4-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,1615273472,5414103,1H,26,56,00:26:56.663,1617.663744,1615273478.0,,,,,,pass,['short_or_medium_pass'],36.0,61.0,12046,Slovenia,4-4-2,11049,Kazakhstan,5-4-1,477871,D. Brekalo,RCB,True,-63.0,,9.0,399609.0,A. Čerin,RCMF,40.0,49.0,1615273470.0,15.944787,['transition_medium'],8.0,2.0,43.0,2.0,66.0,65.0,12046.0,Slovenia,4-4-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,1615273478,5414103,1H,26,58,00:26:58.538,1619.538144,1615273481.0,,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",40.0,49.0,12046,Slovenia,4-4-2,11049,Kazakhstan,5-4-1,399609,A. Čerin,RCMF,True,82.0,,14.0,477871.0,D. Brekalo,RCB,42.0,69.0,1615273470.0,15.944787,['transition_medium'],8.0,3.0,43.0,2.0,66.0,65.0,12046.0,Slovenia,4-4-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,1615273481,5414103,1H,27,0,00:27:00.535,1621.535822,1615273482.0,,,,,,touch,['carry'],42.0,69.0,12046,Slovenia,4-4-2,11049,Kazakhstan,5-4-1,477871,D. Brekalo,RCB,,,,,,,,,,1615273470.0,15.944787,['transition_medium'],8.0,4.0,43.0,2.0,66.0,65.0,12046.0,Slovenia,4-4-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.858,50.0,76.0,
431,1615273482,5414103,1H,27,1,00:27:01.795,1622.795658,1615272805.0,,,,,,pass,"['forward_pass', 'loss', 'short_or_medium_pass']",50.0,76.0,12046,Slovenia,4-4-2,11049,Kazakhstan,5-4-1,477871,D. Brekalo,RCB,False,24.0,,18.0,80491.0,A. Tagybergen,LCMF,66.0,87.0,1615273470.0,15.944787,['transition_medium'],8.0,5.0,43.0,2.0,66.0,65.0,12046.0,Slovenia,4-4-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,1615272805,5414103,1H,27,3,00:27:03.661,1624.66191,1615273484.0,,,,,,interception,"['forward_pass', 'loss', 'pass', 'progressive_pass', 'short_or_medium_pass']",34.0,13.0,11049,Kazakhstan,5-4-1,12046,Slovenia,4-4-2,80491,A. Tagybergen,RCMF,False,-45.0,,11.0,505514.0,Ž. Karničnik,RB,42.0,2.0,1615273470.0,15.944787,['transition_medium'],8.0,6.0,43.0,2.0,66.0,65.0,12046.0,Slovenia,4-4-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,1615273484,5414103,1H,27,3,00:27:03.823,1624.823009,1615272806.0,,,,,,pass,"['lateral_pass', 'loss', 'short_or_medium_pass']",58.0,98.0,12046,Slovenia,4-4-2,11049,Kazakhstan,5-4-1,505514,Ž. Karničnik,RB,False,-71.0,,24.0,80626.0,A. Darabayev,RCMF,66.0,65.0,1615273470.0,15.944787,['transition_medium'],8.0,7.0,43.0,2.0,66.0,65.0,12046.0,Slovenia,4-4-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,1615272806,5414103,1H,27,6,00:27:06.979,1627.979857,1615272807.0,,,,,,pass,"['lateral_pass', 'recovery', 'counterpressing_recovery', 'short_or_medium_pass']",34.0,35.0,11049,Kazakhstan,5-4-1,12046,Slovenia,4-4-2,80626,A. Darabayev,LCMF,True,86.0,,32.0,352114.0,R. Orazov,RW,36.0,82.0,1615272806.0,27.6152405,['transition_medium'],13.0,0.0,34.0,35.0,89.0,55.0,11049.0,Kazakhstan,5-4-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,1615272807,5414103,1H,27,12,00:27:12.221,1633.221542,1615272809.0,,,,,,pass,"['back_pass', 'short_or_medium_pass']",36.0,82.0,11049,Kazakhstan,5-4-1,12046,Slovenia,4-4-2,352114,R. Orazov,RW,True,-148.0,,33.0,80395.0,I. Shatskiy,GK,9.0,56.0,1615272806.0,27.6152405,['transition_medium'],13.0,1.0,34.0,35.0,89.0,55.0,11049.0,Kazakhstan,5-4-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,1615272809,5414103,1H,27,16,00:27:16.088,1637.088867,1615272810.0,,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",9.0,56.0,11049,Kazakhstan,5-4-1,12046,Slovenia,4-4-2,80395,I. Shatskiy,GK,True,-83.0,,34.0,334857.0,M. Bystrov,LCB3,12.0,6.0,1615272806.0,27.6152405,['transition_medium'],13.0,2.0,34.0,35.0,89.0,55.0,11049.0,Kazakhstan,5-4-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,1615272810,5414103,1H,27,19,00:27:19.629,1640.629418,1615272811.0,,,,,,touch,['carry'],12.0,6.0,11049,Kazakhstan,5-4-1,12046,Slovenia,4-4-2,334857,M. Bystrov,LCB3,,,,,,,,,,1615272806.0,27.6152405,['transition_medium'],13.0,3.0,34.0,35.0,89.0,55.0,11049.0,Kazakhstan,5-4-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.84,27.0,6.0,
438,1615272811,5414103,1H,27,22,00:27:22.434,1643.434314,1615272812.0,,,,,,pass,"['forward_pass', 'short_or_medium_pass']",27.0,6.0,11049,Kazakhstan,5-4-1,12046,Slovenia,4-4-2,334857,M. Bystrov,LCB3,True,28.0,,16.0,635576.0,M. Samorodov,LW,41.0,17.0,1615272806.0,27.6152405,['transition_medium'],13.0,4.0,34.0,35.0,89.0,55.0,11049.0,Kazakhstan,5-4-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,1615272812,5414103,1H,27,23,00:27:23.635,1644.635412,1615272820.0,,,,,,duel,"['ground_duel', 'linkup_play', 'offensive_duel']",41.0,17.0,11049,Kazakhstan,5-4-1,12046,Slovenia,4-4-2,635576,M. Samorodov,LW,,,,,,,,,,1615272806.0,27.6152405,['transition_medium'],13.0,5.0,34.0,35.0,89.0,55.0,11049.0,Kazakhstan,5-4-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477871.0,D. Brekalo,RCB,offensive_duel,True,False,,,False,,1615273496.0,,,,,,,
